system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000476,1329811200000,1329811200000,SLK57,300,LTG,1312959600000,MON,1309417200000,IFR,SLK57_2011_1739,2011,,Within 200 metres,1980,72861594,0,0,1329811200000,0.48701263825682584,0.3814423477460375,0.45118063988760343,0.43947058512988263,0.4600244978590229,0.4984717552616695,0.4903842038581182,0.44924785328791483,0.4306973488389393,1739,0.5491165514148285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af,1329811200000,1329811200000,RED24,10445,LTG,1314342000000,MON,1309417200000,IFR,RED24_2011_1796,2011,,Within 100 metres,2032,72858771,0,0,1329811200000,0.4684639873979386,0.32884532117249804,0.3690512149391628,0.38392617532192447,0.44382857962547845,0.45639235985241916,0.4687631844898517,0.44479031245329975,0.43680611609128717,1796,0.5164135535258556,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b0,1329811200000,1329811200000,RED22,3100,LTG,1313737200000,MON,1309417200000,IFR,RED22_2011_1797,2011,,Within 100 metres,2033,72858756,0,0,1329811200000,0.5095366644917382,0.4760152032990044,0.5076012560358062,0.4925742318931599,0.5309952817747264,0.5180181088610335,0.5227296460794064,0.49684210268394174,0.5304325802032807,1797,0.5820759586553947,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,1329811200000,1329811200000,SLK47,3775,LTG,1314255600000,MON,1309503600000,IFR,SLK47_2011_1788,2011,,Within 100 metres,2024,72858858,0,0,1329811200000,0.4781176658242627,0.3967900107606321,0.4725247921200977,0.42682832285737493,0.47698819262209824,0.4641833931925187,0.46277927740068886,0.4486697702776176,0.43753961906871003,1788,0.5021984072544041,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b9,1329811200000,1329811200000,RED26,121,LTG,1311750000000,FUL,1309503600000,IFR,RED26_2011_1806,2011,,Within 100 metres,2042,72858814,0,0,1329811200000,0.3912359818751095,0.30802002924500804,0.35126513752614125,0.34730252893517227,0.35785935936986474,0.40455610525923724,0.4159053101159573,0.3740721647163918,0.3484971632602098,1806,0.5592435619123804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478,1329811200000,1329811200000,SLK55,300,LTG,1312959600000,MON,1309503600000,IFR,SLK55_2011_1741,2011,,Within 200 metres,1983,72861597,0,0,1329811200000,0.5099924474645845,0.4050181950481122,0.4538952109000838,0.45691302199307027,0.4619925159140353,0.5012776943950172,0.47147271541259334,0.46213802608655674,0.46241270014246705,1741,0.5673026708603092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044b,1329811200000,1329811200000,NIP34,40,LTG,1314860400000,MON,1309503600000,IFR,NIP34_2011_1696,2011,,Within 200 metres,1926,72861577,0,0,1329811200000,0.4535308576263934,0.3085247165567906,0.35847310653314707,0.3927275062506622,0.34765378319358514,0.4207022669011164,0.3929906097928099,0.42273839701075466,0.3908077085540907,1696,0.5414171840186176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4,1329811200000,1329811200000,SLK48,7500,LTG,1319094000000,MON,1309503600000,IFR,SLK48_2011_1785,2011,,Within 100 metres,2021,72858752,0,0,1329811200000,0.4452665183569553,0.3406532707810818,0.38830352217166464,0.40916079787514914,0.4239079077719896,0.4603690154718136,0.4575220498413761,0.43406668521618114,0.45466218107033385,1785,0.543922373686983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,1329811200000,1329811200000,SLK84,2500,LTG,1311231600000,MON,1309503600000,IFR,SLK84_2011_1669,2011,,Within 100 metres,1898,72839574,0,0,1329811200000,0.42559828365838864,0.2739353216407553,0.3406351682223072,0.338200358271342,0.3733915609250389,0.42063393192756354,0.39850842715425705,0.3724453429474194,0.40673378414872685,1669,0.5230844923236747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae,1329811200000,1329811200000,RED23,1324,UNK,1313996400000,MOD,1309590000000,IFR,RED23_2011_1795,2011,,Within 100 metres,2031,72858898,0,0,1329811200000,0.40278137597786867,0.30038977371582154,0.33630910742073705,0.35035657112641694,0.3948282112050218,0.4093210190104892,0.45331046192304636,0.3825703250654331,0.3793386323886649,1795,0.4448672354033528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a3,1329811200000,1329811200000,RED54,2042,LTG,1314342000000,MON,1309676400000,IFR,RED54_2011_1784,2011,,Within 100 metres,2020,72858748,0,0,1329811200000,0.4684956479230258,0.3363101082142979,0.4455310737673598,0.39858830113802307,0.46634733569776593,0.46589090035329256,0.49063424627688607,0.44816839860677954,0.4337807777087854,1784,0.595393548773104,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bb,1329811200000,1329811200000,SLK51,520,LTG,1312700400000,MON,1309676400000,IFR,SLK51_2011_1808,2011,,Within 100 metres,2044,72858835,0,0,1329811200000,0.46388843384134204,0.40108204291270044,0.44424629210937255,0.4177486579362389,0.4519408692083233,0.4531161077008556,0.42803882202018245,0.4254901510415247,0.43322692185802303,1808,0.5587731919439881,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b8,1329811200000,1329811200000,SLK50,850,LTG,1312786800000,MON,1309676400000,IFR,SLK50_2011_1805,2011,,Within 100 metres,2041,72858810,0,0,1329811200000,0.42418462605711826,0.3430773153402501,0.4025088042559348,0.3775017446237091,0.4145479081718929,0.4380598478639953,0.4000836374863839,0.3837280533695311,0.39850612932646323,1805,0.5479899975687288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464,1329811200000,1329811200000,RED35,142,LTG,1315465200000,MON,1309676400000,IFR,RED35_2011_1721,2011,,Within 200 metres,1961,72861585,0,0,1329811200000,0.4150435683977318,0.32335606170336456,0.3994858647664899,0.41309102822552346,0.36100145411470447,0.4066493367662175,0.45041249739690764,0.39020192561868877,0.41341611962045255,1721,0.5670224889624791,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000431,1329811200000,1329811200000,RED51,94,UNK,1311404400000,MON,1309676400000,IFR,RED51_2011_1670,2011,,Within 100 metres,1899,72839575,0,0,1329811200000,0.41471131100728525,0.2545621166055374,0.3877581016423389,0.3396976135322071,0.3732311655065915,0.4114227604695084,0.41573985724987894,0.36268734252599283,0.33323757069408505,1670,0.5860271859002676,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c,1329811200000,1329811200000,RED65,420,LTG,1311318000000,MON,1309762800000,IFR,RED65_2011_1777,2011,,Within 100 metres,2013,72839576,0,0,1329811200000,0.28831118399321315,0.23590570633431987,0.3250960047308377,0.3687208727177762,0.3136572831987325,0.3777684706137294,0.40220330385788144,0.2948362200181555,0.31111487882335503,1777,0.434778040087779,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5,1329811200000,1329811200000,RED85,31563,LTG,1321430400000,MOD,1309762800000,IFR,RED85_2011_1818,2011,,Within 100 metres,2054,72858947,0,0,1329811200000,0.3616692300954961,0.2541295389105784,0.3026433616055988,0.30960444097408707,0.3265450321788372,0.3533726516686727,0.38454080047463207,0.28359008968553806,0.2854939411463329,1818,0.5136599309813251,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c0,1329811200000,1329811200000,RED50,2780,LTG,1314687600000,MON,1309762800000,IFR,RED50_2011_1813,2011,,Within 100 metres,2049,72858914,0,0,1329811200000,0.47828119962432747,0.35769578158056325,0.4569387497041406,0.425128506213451,0.4583113531489954,0.4847112260495419,0.481998951031022,0.4541413267166279,0.4337503228129972,1813,0.530161343089191,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b2,1329811200000,1329811200000,RED58,4193,LTG,1314514800000,MOD,1309762800000,IFR,RED58_2011_1799,2011,,Within 100 metres,2035,72858777,0,0,1329811200000,0.5142463506221822,0.36803248033469693,0.39987975972001194,0.4421347969356154,0.45433499478003986,0.5196043265606022,0.49195896208944445,0.4592933425666895,0.4604882031119751,1799,0.5973178748738107,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3,1329811200000,1329811200000,RED72,1729,LTG,1314687600000,MON,1309762800000,IFR,RED72_2011_1816,2011,,Within 100 metres,2052,72858935,0,0,1329811200000,0.27716889434321174,0.2317930458786285,0.29662842452508614,0.32361826614417966,0.31410188378922915,0.34930414265800414,0.3825652249213863,0.31628103421041087,0.32982531058645387,1816,0.4829538006742365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e,1329811200000,1329811200000,RED107,3185,LTG,1314428400000,MON,1309762800000,IFR,RED107_2011_1779,2011,,Within 100 metres,2015,72858715,0,0,1329811200000,0.5170026773628144,0.4022010362685308,0.4666795637746291,0.43597465712697936,0.4383914109917963,0.49750964879638543,0.48862985067268083,0.4703390705056185,0.49124147897798637,1779,0.5579555580271499,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b7,1329811200000,1329811200000,RED96,4795,LTG,1314428400000,MON,1309762800000,IFR,RED96_2011_1804,2011,,Within 100 metres,2040,72858804,0,0,1329811200000,0.4795414762649602,0.3052496324336036,0.3499102987426514,0.4124414326962172,0.41959702818227973,0.46297295013794926,0.4462291364544665,0.40173108799408813,0.4149348824033582,1804,0.5244185650805748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465,1329811200000,1329811200000,RED121,75,LTG,1314514800000,MON,1309762800000,IFR,RED121_2011_1722,2011,,Within 200 metres,1962,72861586,0,0,1329811200000,0.3990523114197379,0.3356416775580612,0.4027472336042495,0.37761050953698316,0.4278326482850811,0.403312617648575,0.4111349301529741,0.41549070380840475,0.3975491679759602,1722,0.5754001277984931,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c1,1329811200000,1329811200000,RED52,1561,LTG,1314514800000,MON,1309762800000,IFR,RED52_2011_1814,2011,,Within 100 metres,2050,72858921,0,0,1329811200000,0.500922869182297,0.4195316270471463,0.4902813406145238,0.44962064567356386,0.48957320652617964,0.5205758477118667,0.510691697754192,0.4868062342441332,0.4599762117082822,1814,0.572558173939469,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc,1329811200000,1329811200000,RED29,27482,LTG,1314428400000,MON,1309762800000,IFR,RED29_2011_1809,2011,,Within 100 metres,2045,72858841,0,0,1329811200000,0.37258917768244154,0.24589000551770168,0.2948116559772098,0.332881081802422,0.35755418408167433,0.4072179691026265,0.4080180075586019,0.3593555862258937,0.38166645954090644,1809,0.5285393249804025,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6,1329811200000,1329811200000,RED55,1322,LTG,1313737200000,FUL,1309762800000,IFR,RED55_2011_1787,2011,,Within 100 metres,2023,72858854,0,0,1329811200000,0.4596466458308583,0.3986952949487358,0.452647932163827,0.43792539880370634,0.4449793548233027,0.4927300702315281,0.49124120833127455,0.44247655974791006,0.39614088294847,1787,0.5925180053473974,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9,1329811200000,1329811200000,SLK65,245,LTG,1314255600000,FUL,1309762800000,IFR,SLK65_2011_1822,2011,,Within 100 metres,2058,72859002,0,0,1329811200000,0.5604343710826646,0.449750416892413,0.43143024816326075,0.5083582516530213,0.5114198237861609,0.5032352037654336,0.45177179552436136,0.4775989230143848,0.49583915519379945,1822,0.6019314137695918,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ab,1329811200000,1329811200000,RED53,1034,LTG,1314514800000,MON,1309762800000,IFR,RED53_2011_1792,2011,,Within 100 metres,2028,72858881,0,0,1329811200000,0.3914119105715006,0.3072756586389057,0.3579625788198722,0.34452503884522995,0.40363322956750214,0.3882675946691609,0.4090248056016801,0.38576805572056416,0.3764506782560212,1792,0.5916263564597416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000432,1329811200000,1329811200000,RED36,66,LTG,1310713200000,MON,1309762800000,IFR,RED36_2011_1671,2011,,Within 100 metres,1900,72839573,0,0,1329811200000,0.15426270371030068,0.09801910721404362,0.13167900988003528,0.13744556594093846,0.21643758722854603,0.24911879640870052,0.2584376653027937,0.2176920050253011,0.29591022834665287,1671,0.540645554160624,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7,1329811200000,1329811200000,SLK64,21244,LTG,1319094000000,FUL,1309762800000,IFR,SLK64_2011_1820,2011,,Within 100 metres,2056,72858969,0,0,1329811200000,0.4695033795089404,0.30786396335061905,0.36566067847538886,0.3936652812406064,0.4155629755223253,0.4468505070488846,0.42003169399494883,0.45829589662527964,0.4273398970650604,1820,0.5664135671375895,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c6,1329811200000,1329811200000,SLK61,4611,LTG,1315033200000,FUL,1309762800000,IFR,SLK61_2011_1819,2011,,Within 100 metres,2055,72858960,0,0,1329811200000,0.5286308160238021,0.41534681382505395,0.45909446864591436,0.44902919343892883,0.48921128089639854,0.510510274507796,0.48874815627638846,0.5065160084392369,0.46058792778344587,1819,0.5613768583009622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,1329811200000,1329811200000,RED27,225,LTG,1314514800000,FUL,1309762800000,IFR,RED27_2011_1701,2011,,Within 200 metres,1933,72861583,0,0,1329811200000,0.318867590345313,0.2044521429383503,0.30524811845263916,0.24056668098854617,0.3241411183184943,0.3718542054095189,0.3803892814683804,0.30911757636156895,0.33636907948019695,1701,0.5372968911502953,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c,1329811200000,1329811200000,SLK71,70,LTG,1314255600000,MON,1309849200000,IFR,SLK71_2011_1745,2011,,Within 200 metres,1987,72861601,0,0,1329811200000,0.4516444721011572,0.36419403194500977,0.40086477424866906,0.41360465322801887,0.4409564875274171,0.4270543697370903,0.4112435909818938,0.4047852464996138,0.44425749884610116,1745,0.6227947919124343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000467,1329811200000,1329811200000,RED67,95,LTG,1314428400000,MON,1309849200000,IFR,RED67_2011_1724,2011,,Within 200 metres,1964,72861588,0,0,1329811200000,0.28267183706596755,0.17351609542519922,0.2835153993555857,0.245251648972452,0.26559937309626536,0.3300630180046497,0.3665824074213451,0.257237139696828,0.29360116688938603,1724,0.39254917241459597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466,1329811200000,1329811200000,RED66,1704,LTG,1313823600000,MON,1309849200000,IFR,RED66_2011_1723,2011,,Within 200 metres,1963,72861587,0,0,1329811200000,0.1781999449144249,0.2860035844059719,0.31824270139091343,0.3294083580847505,0.3624990161759299,0.39121648448298385,0.397643106222969,-7.527844951375227E-4,0.12616613851086705,1723,0.45746538624758937,"{""type"":""MultiPoint"",""coordinates"":[]}"
