system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000125,1049184000000,1059634800000,NIP29,200,LTG,868604400000,MON,866012400000,IFR,NIP29_1997_412,1997,Origin:NR,AP Approximate (to 500m),486,46001795,0,0,1114671600000,0.41420876882384217,0.5244059988741658,0.4876490720672485,0.46969559108422376,0.4592393370595291,0.46532072702380933,0.4122493778048175,0.4497963382398859,0.45071609255227907,0.5051943177095541,412,0.4135325327682085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,1049184000000,1059634800000,TIM24,3266,LTG,877676400000,SUP,865926000000,IFR,TIM24_1997_121,1997,Origin:NR,AP Approximate (to 500m),156,46001799,0,0,1114671600000,0.38447822242476454,0.5512513671062926,0.4816205907378128,0.4146305455987018,0.47262022711473606,0.49685561258336963,0.46429612303663026,0.5145264037242325,0.5560374816243789,0.4992597600200469,121,0.5312098445347799,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144,1049184000000,1059634800000,COC34,570,LTG,874047600000,SUP,865926000000,IFR,COC34_1997_475,1997,Origin:NR,AP Approximate (to 500m),556,46001788,0,0,1114671600000,0.27192784051351876,0.48559713846470187,0.3392863159085406,0.4531033505125807,0.5040586078137718,0.40310487976103887,0.332527126873528,0.4072233306666337,0.5417219766341176,0.525722855444609,475,0.6029626344686723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014b,1049184000000,1059634800000,TIM2,204,IDO,866703600000,SUP,864889200000,IFR,TIM2_1997_488,1997,Origin:NR,AP Approximate (to 500m),573,46001798,0,0,1114671600000,0.5587306741192516,0.6082781033690248,0.5798049615636781,0.5854458712872974,0.5501148923838407,0.5600064822870167,0.3607508824858985,0.5398776948245197,0.6149941787084492,0.5136624371769529,488,0.4794799023061433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,1049184000000,1059634800000,COC19,2514,LTG,875689200000,SUP,865494000000,IFR,COC19_1997_521,1997,Origin:NR,AP Approximate (to 500m),612,46001786,0,0,1114671600000,0.5265461020374472,0.5808066961454922,0.5740379515294609,0.5765758054842571,0.5820281617596204,0.5874644246598423,0.49678827628757655,0.5919526061990131,0.6088515744054284,0.593819697015337,521,0.5655732893188482,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,1049184000000,1059634800000,COC30,213,LTG,874047600000,SUP,865666800000,IFR,COC30_1997_1034,1997,Origin:NR,AP Approximate (to 500m),1177,46001787,0,0,1114671600000,0.41355610545667953,0.4720167317607646,0.4431429831308979,0.47853006829471945,0.509493865440028,0.48499566387663195,0.4576283274367814,0.5170774157282563,0.5553813168507941,0.5315436121635179,1034,0.5223306878733198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,1049184000000,1059634800000,COC16,4156,LTG,875689200000,SUP,865062000000,IFR,COC16_1997_1038,1997,Origin:NR,AP Approximate (to 500m),1181,46001785,0,0,1114671600000,0.36049042103491574,0.4472207359607042,0.3822397804657733,0.3903748520371432,0.4669253064225368,0.4717914779581607,0.4659287369853415,0.4697635315349764,0.5539668649369329,0.45580828073949775,1038,0.5106600441105423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300,1049184000000,1059634800000,RED9,1873,LTG,866876400000,SUP,865321200000,IFR,RED9_1997_1238,1997,Origin:NR,AP Approximate (to 500m),1402,46001796,0,0,1114671600000,0.32421447993794117,0.4210982957057559,0.3150054638798759,0.4002852822231838,0.37236448746968115,0.3279860137654745,0.35270127587602756,0.337241012824862,0.39651355743680405,0.38401879566938885,1238,0.5608795837166443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,1102665600000,1113202800000,TIM12,9538,LTG,877676400000,SUP,865666800000,IFR,TIM12_1997_1531,1997,,Within 100 metres,1726,55149404,0,0,1115967600000,0.44690258715307773,0.5530861268810707,0.5229771871911284,0.49457209409089165,0.5011162288410729,0.49231160314609224,0.4726504445129843,0.5103353123395797,0.552699627295596,0.545154292384076,1531,0.5822848452026474,"{""type"":""MultiPoint"",""coordinates"":[]}"
