system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000462,1267603200000,1267603200000,THU21,47,RWY,1246086000000,FUL,1245222000000,IFR,THU21_2009_1719,2009,,Within 200 metres,1958,70024821,0,0,1267603200000,0.2477638458471346,0.43351809968051325,0.300236629171715,0.37487555150541707,0.3314378610627229,0.44219616351503155,0.398247508733989,0.3867795813489305,0.4291578407447993,0.47310357130200564,1719,0.471426191057261,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000463,1267603200000,1267603200000,COC16,109,LTG,1247122800000,FUL,1245913200000,IFR,COC16_2009_1720,2009,,Within 200 metres,1959,70024824,0,0,1267603200000,0.42964384924960447,0.48577319121729917,0.43634063376268406,0.4907180484322409,0.4619939003028882,0.49677670898964194,0.5228220062596352,0.5246775960848008,0.5149407235014185,0.47422483958611505,1720,0.5897087985589736,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000468,1267603200000,1267603200000,RED7,1575,LTG,1249455600000,FUL,1245135600000,IFR,RED7_2009_1725,2009,,Within 100 metres,1966,70024288,0,0,1267603200000,0.3916425777082122,0.4696325877286948,0.40358738376403247,0.4567504047437558,0.4362591506678726,0.4752966813663325,0.45767222375251837,0.5024701951158608,0.5060730740936159,0.4949134544323527,1725,0.5439249272886961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,1267603200000,1267603200000,COC14,2645,LTG,1248159600000,MON,1245826800000,IFR,COC14_2009_1703,2009,,Within 1000 metres,1938,70020152,0,0,1267603200000,0.33407354344795837,0.4187120006650748,0.3422280084465919,0.37046384037830465,0.35856981804610943,0.4061510570064875,0.4114747313168347,0.4703899067180247,0.4262137271109441,0.38308893649547054,1703,0.5604846489061474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457,1267603200000,1267603200000,NIP23,73,LTG,1248246000000,MON,1245135600000,IFR,NIP23_2009_1708,2009,,Within 200 metres,1945,70024772,0,0,1267603200000,0.36214020444262984,0.5191989513381856,0.40470564302744116,0.4029490724324037,0.38807834254459983,0.44013683580322005,0.4091882283720667,0.4826539251824435,0.4909167744078473,0.49184408862036555,1708,0.5242849172181003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458,1267603200000,1267603200000,NIP21,74,LTG,1248246000000,MON,1245135600000,IFR,NIP21_2009_1709,2009,,Within 200 metres,1946,70024776,0,0,1267603200000,0.3869558323164468,0.444894697063801,0.42310815363462534,0.46645651087038426,0.4266469103216784,0.43051776452259166,0.43238951441034185,0.45867055569493703,0.4243177516372983,0.443714940306868,1709,0.5599144088761202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459,1267603200000,1267603200000,NIP20,710,LTG,1248246000000,MON,1245135600000,IFR,NIP20_2009_1710,2009,,Within 200 metres,1947,70024778,0,0,1267603200000,0.40504603301728237,0.4633864325309914,0.4348026510842434,0.4985352210024582,0.4237558871357191,0.48193884673261117,0.4403103165073697,0.4857223458914226,0.4701615379906187,0.5124862533840228,1710,0.5907459831733104,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a,1267603200000,1267603200000,NIP19,70,LTG,1248246000000,MON,1245135600000,IFR,NIP19_2009_1711,2009,,Within 200 metres,1948,70024782,0,0,1267603200000,0.3081437726615596,0.4453406600969177,0.3441966556520437,0.45206006333006077,0.37399366785120786,0.4621718366051866,0.3696389618449999,0.44532700525667834,0.41898825629137,0.47766668184717825,1711,0.5553452000709936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c,1267603200000,1267603200000,NIP13,825,LTG,1248246000000,MON,1245135600000,IFR,NIP13_2009_1713,2009,,Within 200 metres,1950,70024790,0,0,1267603200000,0.3642854778996669,0.4763032628161275,0.39167479580895126,0.4673925218242,0.38840875457699103,0.5017226974084765,0.4116824739394189,0.4188773174360674,0.4500475872878985,0.47008059389148205,1713,0.55456584821799,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d,1267603200000,1267603200000,NIP14,450,LTG,1248246000000,MON,1245135600000,IFR,NIP14_2009_1714,2009,,Within 200 metres,1951,70024793,0,0,1267603200000,0.38972116360710474,0.46319509684921434,0.3919568911454982,0.4844843561219392,0.38403864816950894,0.5085514054214216,0.3882946118197052,0.4076328710605029,0.454191195738107,0.47679978173131243,1714,0.5364362056651352,"{""type"":""MultiPoint"",""coordinates"":[]}"
