system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,old_f_id,.geo
0000000000000000047f,1329811200000,1329811200000,KEN91,40,LTG,1314687600000,FUL,1313046000000,IFR,KEN91_2011_1748,2011,,Within 200 metres,1992,72861606,0,0,1329811200000,0.42094078871651947,1748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480,1329811200000,1329811200000,WAW12,60,LTG,1309330800000,FUL,1307430000000,IFR,WAW12_2011_1749,2011,,Within 200 metres,1993,72861607,0,0,1329811200000,0.5281587200255089,1749,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481,1329811200000,1329811200000,TIM34,40,MIS,1325232000000,FUL,1316934000000,IFR,TIM34_2011_1750,2011,,Within 200 metres,1994,72861608,0,0,1329811200000,0.3492881748264208,1750,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6,1329811200000,1329811200000,RED55,1322,LTG,1313737200000,FUL,1309762800000,IFR,RED55_2011_1787,2011,,Within 100 metres,2023,72858854,0,0,1329811200000,0.42249033444781875,1787,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad,1329811200000,1329811200000,RED122,302,LTG,1312614000000,FUL,1311145200000,IFR,RED122_2011_1794,2011,,Within 100 metres,2030,72858894,0,0,1329811200000,0.3008789154117197,1794,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b9,1329811200000,1329811200000,RED26,121,LTG,1311750000000,FUL,1309503600000,IFR,RED26_2011_1806,2011,,Within 100 metres,2042,72858814,0,0,1329811200000,0.3221976846511711,1806,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ba,1329811200000,1329811200000,SLK70,141000,LTG,1319094000000,FUL,1310022000000,IFR,SLK70_2011_1807,2011,,Within 100 metres,2043,72858820,0,0,1329811200000,0.27634007136526895,1807,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bf,1329811200000,1329811200000,RED103,61,LTG,1312182000000,FUL,1310799600000,IFR,RED103_2011_1812,2011,,Within 100 metres,2048,72858910,0,0,1329811200000,0.29190137146491324,1812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c2,1329811200000,1329811200000,SLK60,19001,LTG,1312009200000,FUL,1307257200000,IFR,SLK60_2011_1815,2011,,Within 100 metres,2051,72858929,0,0,1329811200000,0.3792709725062694,1815,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c4,1329811200000,1329811200000,SLK95,150,LTG,1312354800000,FUL,1310972400000,IFR,SLK95_2011_1817,2011,,Within 100 metres,2053,72858942,0,0,1329811200000,0.415726595284451,1817,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c6,1329811200000,1329811200000,SLK61,4611,LTG,1315033200000,FUL,1309762800000,IFR,SLK61_2011_1819,2011,,Within 100 metres,2055,72858960,0,0,1329811200000,0.39575764460812735,1819,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7,1329811200000,1329811200000,SLK64,21244,LTG,1319094000000,FUL,1309762800000,IFR,SLK64_2011_1820,2011,,Within 100 metres,2056,72858969,0,0,1329811200000,0.2365356527459482,1820,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9,1329811200000,1329811200000,SLK65,245,LTG,1314255600000,FUL,1309762800000,IFR,SLK65_2011_1822,2011,,Within 100 metres,2058,72859002,0,0,1329811200000,0.4668434137975832,1822,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ca,1329811200000,1329811200000,RED84,41009,LTG,1323158400000,FUL,1310281200000,IFR,RED84_2011_1823,2011,,Within 100 metres,2060,72859023,0,0,1329811200000,0.27979228209310325,1823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d0,1329811200000,1329811200000,THU33,125,LTG,1310194800000,FUL,1307430000000,IFR,THU33_2011_1829,2011,,Within 100 metres,2066,72859087,0,0,1329811200000,0.4942342411674824,1829,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d2,1329811200000,1329811200000,THU22,1317,RWY,1308812400000,FUL,1305788400000,IFR,THU22_2011_1831,2011,,Within 100 metres,2068,72859096,0,0,1329811200000,0.3427227253818444,1831,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d3,1329811200000,1329811200000,KEN27,41,LTG,1313996400000,FUL,1310194800000,IFR,KEN27_2011_1832,2011,,Within 100 metres,2069,72859103,0,0,1329811200000,0.2538633889670875,1832,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d6,1329811200000,1329811200000,NIP66,190,LTG,1315724400000,FUL,1311577200000,IFR,NIP66_2011_1835,2011,,Within 100 metres,2072,72859111,0,0,1329811200000,0.30025594780568715,1835,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d8,1329811200000,1329811200000,SAU20,100,REC,1319439600000,FUL,1318057200000,IFR,SAU20_2011_1837,2011,,Within 100 metres,2074,72859121,0,0,1329811200000,0.6951103013551199,1837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000551,1329811200000,1429254000000,RED124,21675,LTG,1320998400000,FUL,1311145200000,IFR,RED124_2011_1958,2011,,Within 100 metres,7681,72859007,0,0,1429254000000,0.36891304977187445,1958,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489,,1363071600000,RED41,302,LTG,1344150000000,FUL,1341558000000,IFR,RED41_2012_1758,2012,,Within 100 metres,4321,105398054,0,0,1363071600000,0.3684910340128094,1758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b,,1363071600000,SLK85,95,LTG,1343545200000,FUL,1342594800000,IFR,SLK85_2012_1760,2012,,Within 100 metres,4353,105398088,0,0,1363071600000,0.37243618963437664,1760,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dc,,1363071600000,KLK8,2326,REC,1345186800000,FUL,1337497200000,IFR,KLK8_2012_1841,2012,,Within 100 metres,4225,105398108,0,0,1363071600000,0.49234231505103004,1841,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004df,,1363071600000,RED49,494,LTG,1344063600000,FUL,1341644400000,IFR,RED49_2012_1844,2012,,Within 100 metres,5121,105398055,0,0,1363071600000,0.23313298838229535,1844,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e4,,1363071600000,RED28,88,LTG,1340002800000,FUL,1338879600000,IFR,RED28_2012_1849,2012,,Within 100 metres,5201,105398050,0,0,1363071600000,0.31904860473466895,1849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e7,,1363071600000,TIM9,39524,RWY,1351666800000,FUL,1337497200000,IFR,TIM9_2012_1852,2012,,Within 100 metres,5249,105398113,0,0,1363071600000,0.480936386065283,1852,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004eb,,1363071600000,KLK13,696,LTG,1345186800000,FUL,1337583600000,IFR,KLK13_2012_1856,2012,,Within 100 metres,5313,105398107,0,0,1363071600000,0.39453522027850435,1856,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515,,1363071600000,TIM7,476,RWY,1345186800000,FUL,1336978800000,IFR,TIM7_2012_1898,2012,,Within 100 metres,5329,105398112,0,0,1363071600000,0.4226305367168065,1898,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518,,1363071600000,RED39,65,IDF,1343286000000,FUL,1342076400000,IFR,RED39_2012_1901,2012,,Within 100 metres,5409,105398053,0,0,1363071600000,0.0996681130508236,1901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a,,1363071600000,TIM47,42,LTG,1345273200000,FUL,1343026800000,IFR,TIM47_2012_1903,2012,,Within 100 metres,4465,105398111,0,0,1363071600000,0.1732570728729393,1903,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051b,,1363071600000,WAW5,50,RWY,1337929200000,FUL,1336892400000,IFR,WAW5_2012_1904,2012,,Within 100 metres,4481,105398116,0,0,1363071600000,0.48613313366643407,1904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051e,,1363071600000,KLK11,58,LTG,1338793200000,FUL,1337583600000,IFR,KLK11_2012_1907,2012,,Within 100 metres,4561,105398106,0,0,1363071600000,0.3680940938277408,1907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000522,,1363071600000,COC10,159,LTG,1338620400000,FUL,1337497200000,IFR,COC10_2012_1911,2012,,Within 100 metres,4625,105398096,0,0,1363071600000,0.4116168356378408,1911,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000527,,1363071600000,WAW4,3300,LTG,1345705200000,FUL,1336460400000,IFR,WAW4_2012_1916,2012,,Within 100 metres,4705,105398115,0,0,1363071600000,0.528205198634252,1916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000528,,1363071600000,KEN36,576,LTG,1339311600000,FUL,1337065200000,IFR,KEN36_2012_1917,2012,,Within 100 metres,4721,105398037,0,0,1363071600000,0.546610428690098,1917,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052c,,1363071600000,TIM27,102,LTG,1345186800000,FUL,1340694000000,IFR,TIM27_2012_1921,2012,,Within 100 metres,4801,105398110,0,0,1363071600000,0.332957046933345,1921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f,,1363071600000,CHA8,195,RWY,1340953200000,FUL,1336978800000,IFR,CHA8_2012_1924,2012,,Within 100 metres,4849,105398095,0,0,1363071600000,0.583576538418814,1924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000534,,1363071600000,NIP32,49,LTG,1343631600000,FUL,1341990000000,IFR,NIP32_2012_1929,2012,,Within 100 metres,4945,105398041,0,0,1363071600000,0.19369832816766147,1929,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538,,1363071600000,PEM25,210,UNK,1345014000000,FUL,1342681200000,IFR,PEM25_2012_1933,2012,,Within 100 metres,5009,105398109,0,0,1363071600000,0.44981008809974743,1933,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000539,,1363071600000,WAW17,80,LTG,1339052400000,FUL,1337497200000,IFR,WAW17_2012_1934,2012,,Within 100 metres,5025,105398114,0,0,1363071600000,0.4034445947722953,1934,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae,1329811200000,1329811200000,RED23,1324,UNK,1313996400000,MOD,1309590000000,IFR,RED23_2011_1795,2011,,Within 100 metres,2031,72858898,0,0,1329811200000,0.2807243051415583,1795,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b2,1329811200000,1329811200000,RED58,4193,LTG,1314514800000,MOD,1309762800000,IFR,RED58_2011_1799,2011,,Within 100 metres,2035,72858777,0,0,1329811200000,0.3632127890988197,1799,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b3,1329811200000,1329811200000,RED82,14232,LTG,1314687600000,MOD,1310281200000,IFR,RED82_2011_1800,2011,,Within 100 metres,2036,72858784,0,0,1329811200000,0.3299530028730134,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5,1329811200000,1329811200000,RED85,31563,LTG,1321430400000,MOD,1309762800000,IFR,RED85_2011_1818,2011,,Within 100 metres,2054,72858947,0,0,1329811200000,0.27129926690020856,1818,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c8,1329811200000,1329811200000,SLK35,112000,LTG,1322553600000,MOD,1307343600000,IFR,SLK35_2011_1821,2011,,Within 100 metres,2057,72858984,0,0,1329811200000,0.42615794575595034,1821,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cf,1329811200000,1329811200000,THU51,763,LTG,1314687600000,MOD,1311145200000,IFR,THU51_2011_1828,2011,,Within 100 metres,2065,72859083,0,0,1329811200000,0.417219115882925,1828,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052a,,1363071600000,SLK20,48,LTG,1339657200000,MOD,1338879600000,IFR,SLK20_2012_1919,2012,,Within 100 metres,4769,105398076,0,0,1363071600000,0.2817378190917271,1919,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052b,,1363071600000,HEA9,654,LTG,1344841200000,MOD,1337583600000,IFR,HEA9_2012_1920,2012,,Within 100 metres,4785,105398105,0,0,1363071600000,0.4400119250158267,1920,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000536,,1363071600000,SLK105,52,LTG,1347260400000,MOD,1344236400000,IFR,SLK105_2012_1931,2012,,Within 100 metres,4977,105398075,0,0,1363071600000,0.053489790661860895,1931,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,1207292400000,1207292400000,RED11,1400,LTG,1183705200000,MON,1181286000000,IFR,RED11_2007_1562,2007,,Within 50 metres,1775,67926754,0,0,1207292400000,0.3602511019790818,1562,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042c,1236754800000,1236754800000,RED7,270,LTG,1220684400000,MON,1213945200000,IFR,RED7_2008_1665,2008,,Within 100 metres,1893,68574077,0,0,1236841200000,0.272166794932918,1665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042d,1236754800000,1236754800000,SLK34,47,LTG,1222930800000,MON,1220166000000,IFR,SLK34_2008_1666,2008,,Within 100 metres,1894,68574094,0,0,1236841200000,0.18997296084259369,1666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042e,1236754800000,1236754800000,SLK29,200,LTG,1220943600000,MON,1218956400000,IFR,SLK29_2008_1667,2008,,Within 100 metres,1895,68574089,0,0,1236841200000,0.3876402245199675,1667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042f,1236754800000,1236754800000,THU38,520,LTG,1221548400000,MON,1219042800000,IFR,THU38_2008_1668,2008,,Within 100 metres,1896,68574097,0,0,1236841200000,0.31144103096038717,1668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,1267603200000,1267603200000,COC14,2645,LTG,1248159600000,MON,1245826800000,IFR,COC14_2009_1703,2009,,Within 1000 metres,1938,70020152,0,0,1267603200000,0.3386829301357053,1703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457,1267603200000,1267603200000,NIP23,73,LTG,1248246000000,MON,1245135600000,IFR,NIP23_2009_1708,2009,,Within 200 metres,1945,70024772,0,0,1267603200000,0.36214020444262984,1708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458,1267603200000,1267603200000,NIP21,74,LTG,1248246000000,MON,1245135600000,IFR,NIP21_2009_1709,2009,,Within 200 metres,1946,70024776,0,0,1267603200000,0.3863905090514762,1709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459,1267603200000,1267603200000,NIP20,710,LTG,1248246000000,MON,1245135600000,IFR,NIP20_2009_1710,2009,,Within 200 metres,1947,70024778,0,0,1267603200000,0.38987081776038734,1710,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a,1267603200000,1267603200000,NIP19,70,LTG,1248246000000,MON,1245135600000,IFR,NIP19_2009_1711,2009,,Within 200 metres,1948,70024782,0,0,1267603200000,0.292202472186908,1711,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c,1267603200000,1267603200000,NIP13,825,LTG,1248246000000,MON,1245135600000,IFR,NIP13_2009_1713,2009,,Within 200 metres,1950,70024790,0,0,1267603200000,0.3435821735178896,1713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d,1267603200000,1267603200000,NIP14,450,LTG,1248246000000,MON,1245135600000,IFR,NIP14_2009_1714,2009,,Within 200 metres,1951,70024793,0,0,1267603200000,0.3715863347830163,1714,"{""type"":""MultiPoint"",""coordinates"":[]}"
