system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
0000000000000000043c,1175497200000,1175497200000,SLK48,49,IDF,1158303600000,FUL,1156921200000,IFR,SLK48_2006_1681,2006,,Within 10 metres,1910,67527635,0,0,1176188400000,0.3002033761971734,0.4714054419722036,0.4805668078431402,0.4677136807567257,0.2990027741215404,0.08919829121411194,0.11664674208533779,0.21859045196319177,0.23484960856851952,1681,0.5779132004930778,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e2,1175497200000,1175497200000,SLK97,49,IDF,1158303600000,FUL,1156921200000,IFR,SLK97_2006_1591,2006,,Within 100 metres,1815,67527604,0,0,1176188400000,0.513547137840141,0.22953017761662853,0.2714351423825625,0.3011113162883586,0.37476978368883057,0.35037122254232794,0.30925891713646375,0.3140589257482254,0.46811913626984347,1591,0.47093964037618075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b,1175497200000,1175497200000,RED192,400,LTG,1162281600000,MON,1157007600000,IFR,RED192_2006_1680,2006,,Within 10 metres,1909,67527634,0,0,1176188400000,0.37011921049564894,0.1681912719412763,0.12633773346625765,0.29596966662545043,0.28124297989943076,0.2897292248972545,0.2388887463836297,0.2754708059132732,0.3566242935152759,1680,0.5055198870860095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000437,1175497200000,1175497200000,RED188,366,LTG,1162281600000,MON,1157007600000,IFR,RED188_2006_1676,2006,,Within 10 metres,1905,67527630,0,0,1176188400000,0.2727243004822003,0.298996198710199,0.23140162944181236,0.3471252664530913,0.3329469502378162,0.2068044113080843,0.056750121555280676,0.1556354468236629,0.16857167042462812,1676,0.5196114585868102,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000438,1175497200000,1175497200000,RED186,5039,LTG,1162281600000,MON,1157007600000,IFR,RED186_2006_1677,2006,,Within 10 metres,1906,67527631,0,0,1176188400000,0.4717670092780275,0.3699122764411973,0.31816050502133564,0.4578883269610324,0.43818841831640226,0.44533433776332365,0.4027627778781332,0.4317515681797913,0.46081924398202034,1677,0.5335804961376072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040b,1175497200000,1175497200000,RED176,2265,LTG,1162281600000,MON,1157007600000,IFR,RED176_2006_1632,2006,,Within 10 metres,1858,67527644,0,0,1176188400000,0.4074715567877937,0.2806441135370612,0.24281856769217963,0.3461963129731987,0.3486443979492016,0.3606948595500354,0.32459540689611605,0.3659272372393344,0.3844369465553962,1632,0.5005084197948492,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040a,1175497200000,1175497200000,RED195,4119,LTG,1162281600000,MON,1157007600000,IFR,RED195_2006_1631,2006,,Within 10 metres,1857,67527643,0,0,1176188400000,0.3801499584750353,0.25543654771404417,0.23671005601415243,0.3379922512780714,0.32710617529275815,0.3350954139080601,0.3119914803147727,0.3453705209643073,0.38007228993155023,1631,0.4435364813818737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000405,1175497200000,1175497200000,RED182,4107,LTG,1162281600000,MON,1157007600000,IFR,RED182_2006_1626,2006,,Within 10 metres,1852,67527638,0,0,1176188400000,0.4191152151921685,0.2864422633476084,0.23260918092053073,0.3786049106448074,0.3658767096966499,0.3799000685429986,0.34239476859647106,0.4117259316480793,0.40006621667583114,1626,0.4867246762113186,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000406,1175497200000,1175497200000,RED183,186,LTG,1162281600000,MON,1157007600000,IFR,RED183_2006_1627,2006,,Within 10 metres,1853,67527639,0,0,1176188400000,0.27854234092736224,0.10416733039649949,0.028487366245175005,0.15851810924149062,0.14575472632169056,0.14292889723008118,0.13228761558360347,0.22078389510371654,0.18601378458942833,1627,0.5160849901323353,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000404,1175497200000,1175497200000,RED163,836,LTG,1162281600000,MON,1157007600000,IFR,RED163_2006_1625,2006,,Within 10 metres,1851,67527637,0,0,1176188400000,0.43520699772824933,0.2396578706526874,0.2873486188721417,0.32688081404440605,0.30956279302263695,0.3259704574919128,0.31011856411887706,0.3371042432560108,0.26239207693215133,1625,0.5691855986114827,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000439,1175497200000,1175497200000,RED184,936,LTG,1162281600000,MOD,1157007600000,IFR,RED184_2006_1678,2006,,Within 10 metres,1907,67527632,0,0,1176188400000,0.4462045056667365,0.2662010350099109,0.22211839631734373,0.3843991422542602,0.3725061023645669,0.36110054729317553,0.3153225802110329,0.4085336775585168,0.41483348299943623,1678,0.5125475093924889,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d,1175497200000,1175497200000,RED193,6838,LTG,1162281600000,MOD,1157007600000,IFR,RED193_2006_1682,2006,,Within 10 metres,1911,67527636,0,0,1176188400000,0.35670896820143033,0.3202192077188621,0.30244673102250375,0.39940504550057776,0.3227683186965284,0.29693204458883704,0.27804120040907737,0.3130021226483194,0.3071139775513108,1682,0.5344865317728617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000409,1175497200000,1175497200000,RED164,514,LTG,1162281600000,MON,1157007600000,IFR,RED164_2006_1630,2006,,Within 10 metres,1856,67527642,0,0,1176188400000,0.30551298353524997,0.25879582691753283,0.279966047372513,0.28003464368997893,0.24626301024051922,0.277347481972212,0.2407157587393294,0.2992843809015368,0.2786393369736258,1630,0.5327327086791672,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,1175497200000,1175497200000,RED175,493,LTG,1158044400000,MON,1157094000000,IFR,RED175_2006_1577,2006,,Within 10 metres,1792,67527647,0,0,1176188400000,0.37208744209564976,0.1066965044176979,0.136966237489047,0.2177571576364198,0.235508720201948,0.24315414950394382,0.23389507123771383,0.27878801277395676,0.3310106037740961,1577,0.42140531179050605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6,1175497200000,1175497200000,RED177,80,LTG,1160031600000,MON,1157180400000,IFR,RED177_2006_1579,2006,,Within 10 metres,1794,67527645,0,0,1176188400000,0.4631571246002049,0.2686248276153721,0.21026233027039753,0.37799469132502905,0.4003694299565967,0.3965420686036658,0.3356116271866226,0.361489119586539,0.42796766951883064,1579,0.5451529331688489,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,1175497200000,1175497200000,NIP413,582,LTG,1161846000000,MON,1157612400000,IFR,NIP413_2006_1656,2006,,Within 10 metres,1882,67527687,0,0,1176188400000,0.5210459987714946,0.4397019817674772,0.394739378318086,0.41813822114483534,0.45262281968519613,0.5010769243572193,0.4134735534161103,0.5242621905211451,0.4765511091424232,1656,0.38730702043843845,"{""type"":""MultiPoint"",""coordinates"":[]}"
