system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000412,1175497200000,1175497200000,THU249,49,LTG,1160636400000,FUL,1157785200000,IFR,THU249_2006_1639,2006,,Within 10 metres,1865,67527669,0,0,1176188400000,0.5623387967469397,0.5402596136832261,0.6155498281603267,0.5530091202668557,0.6438717959303707,0.4797619458116058,0.410917970720184,0.5795891402433406,0.6090434222713883,1639,0.5124337247458701,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9,1175497200000,1175497200000,THU187,41,LTG,1160636400000,FUL,1157785200000,IFR,THU187_2006_1598,2006,,Within 100 metres,1822,67527621,0,0,1176188400000,0.6186360946578053,0.5817561417423393,0.5865197350318255,0.5765479443683118,0.6116091964058396,0.5957909266352228,0.5321548033722804,0.5334360435333101,0.6108433131098867,1598,0.5611492320915377,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e1,1175497200000,1175497200000,SLK118,40,LTG,1159772400000,MON,1157785200000,IFR,SLK118_2006_1590,2006,,Within 100 metres,1811,67527600,0,0,1176188400000,0.46166940694574055,0.5407476643880949,0.47043450114036006,0.43127313052956995,0.4735203146713765,0.5301509151527944,0.5057800486154347,0.5042118685523445,0.5441034519036689,1590,0.5250819120449802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a,1175497200000,1175497200000,NIP380,161,LTG,1161846000000,MON,1157785200000,IFR,NIP380_2006_1663,2006,,Within 10 metres,1891,67527689,0,0,1176188400000,0.5259452424785024,0.4256557704875487,0.40689506957940985,0.38850460777539997,0.4691056682506054,0.4866414800419121,0.4356479999092825,0.49896992168103615,0.5002275585426224,1663,0.5317318575724237,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000444,1175497200000,1175497200000,THU192,300,LTG,1160722800000,FUL,1157785200000,IFR,THU192_2006_1689,2006,,Within 10 metres,1918,67527659,0,0,1176188400000,0.6850746731631273,0.5097854804826936,0.5627307400263635,0.5421913014396372,0.618641723900621,0.6403505306158526,0.4904908393626981,0.5659272484581351,0.586121602800071,1689,0.5754501375073909,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ff,1175497200000,1175497200000,FOR165,51,LTG,1161846000000,MON,1157785200000,IFR,FOR165_2006_1620,2006,,Within 10 metres,1846,67527718,0,0,1176188400000,0.5503487943489836,0.5364980989729247,0.5236352728961212,0.5277944819302314,0.6437070186184567,0.5874370862279246,0.590212446842427,0.5758320072519694,0.5843929703702114,1620,0.6008342502510632,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e7,1175497200000,1175497200000,NIP327,467,LTG,1160982000000,FUL,1157698800000,IFR,NIP327_2006_1596,2006,,Within 100 metres,1820,67527619,0,0,1176188400000,0.6070401715104928,0.49333570143138267,0.5501690708626475,0.468871960970083,0.5321841775818178,0.5547214786265173,0.47215493448065093,0.5469283114324333,0.6015229413816596,1596,0.5487230636585769,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040d,1175497200000,1175497200000,THU142,8688,LTG,1162540800000,MON,1157698800000,IFR,THU142_2006_1634,2006,,Within 10 metres,1860,67527664,0,0,1176188400000,0.5821273001726884,0.41891589686497166,0.4416734004766255,0.4754129610755785,0.49720641650708697,0.5152902528268868,0.4434529915888961,0.5452342667064823,0.5682749395129308,1634,0.562137496740605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fa,1175497200000,1175497200000,NIP402,62,LTG,1158044400000,MON,1157698800000,IFR,NIP402_2006_1615,2006,,Within 10 metres,1841,67527713,0,0,1176188400000,0.5432745887563603,0.4643335438512208,0.45460944595126695,0.5146173671232266,0.4831602121636175,0.5673716459877667,0.48611967249077886,0.5646980694378065,0.4843917956916306,1615,0.5852300304478844,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f4,1175497200000,1175497200000,NIP296,1563,LTG,1161932400000,FUL,1157698800000,IFR,NIP296_2006_1609,2006,,Within 10 metres,1835,67527698,0,0,1176188400000,0.5494820065690909,0.42607672464065355,0.5561009311520884,0.5511451767853447,0.5226702858913324,0.5585069468621409,0.4792038790989885,0.5618837844867172,0.5960472360598636,1609,0.525088763909329,"{""type"":""MultiPoint"",""coordinates"":[]}"
