system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,GEOMETRY_U,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000065,1049184000000,1059634800000,GER93,500,LTG,617353200000,MON,616921200000,IFR,GER93_1989_110,1989,Origin:NR,,AP Approximate (to 500m),143,46001274,0,0,1114671600000,0.41664850328980996,0.2390433702138267,0.2883819783855352,0.2840671697570499,0.27143965487188104,0.315473547131279,0.28080621352024526,0.33944266674602935,0.4614871088001367,110,0.43571509054604973,"{""type"":""Polygon"",""coordinates"":[[[-88.47649322204148,52.53891228359206],[-88.4762969541402,52.536629157715865],[-88.47420565172852,52.534921333912195],[-88.47330491267154,52.534109840542634],[-88.46882803321101,52.533998321787465],[-88.46433324733624,52.534595836782486],[-88.46268335913668,52.53639287688718],[-88.45668588027993,52.5359469319579],[-88.45098714930978,52.53564375612256],[-88.44634072470498,52.53699483512205],[-88.44214470527491,52.53954547427536],[-88.43839905483223,52.54224321186372],[-88.43629883252369,52.544040196901165],[-88.4356969039382,52.546439214899145],[-88.43585297350431,52.54973896156679],[-88.43757418992953,52.55059952340532],[-88.4382831079391,52.550042200612516],[-88.4411147041033,52.547754624545014],[-88.44508327105756,52.54523526633936],[-88.44698283085913,52.545917489705445],[-88.44793707074002,52.54899875548746],[-88.44889137963732,52.55139773848406],[-88.4498456085286,52.55344890022867],[-88.45306949486904,52.5550453000321],[-88.45590100627543,52.5537833719864],[-88.45760447069493,52.552182561459944],[-88.45948616343993,52.55047021017097],[-88.46194311984254,52.54875352033356],[-88.46402106176947,52.547264123024156],[-88.46723159696731,52.544976622282896],[-88.4696974976683,52.54394658961902],[-88.47177100259876,52.542800626889786],[-88.47384897975854,52.54119978201088],[-88.47649322204148,52.53891228359206]]]}"
00000000000000000066,1049184000000,1059634800000,SIO22,380,LTG,612601200000,MON,611305200000,IFR,SIO22_1989_111,1989,Origin:NR,,AP Approximate (to 500m),144,46001349,0,0,1114671600000,0.48545797915228406,0.43908879950853225,,0.4857504384014218,0.4686697120110074,0.3443468618320614,0.4209718429301835,0.46086521169625677,0.5073271451292004,111,0.5148619885380076,"{""type"":""Polygon"",""coordinates"":[[[-89.77579045935236,53.97714176441668],[-89.77483628756302,53.97497016785334],[-89.77292777411346,53.97200494348048],[-89.77065358739924,53.970297029762015],[-89.76963247188542,53.96913767355203],[-89.76923117044164,53.96797387079377],[-89.76674301311611,53.96711772955525],[-89.76388022987146,53.96692597975337],[-89.7622570935797,53.96730500750927],[-89.7618424690478,53.967822285137835],[-89.76111116237644,53.96874083649585],[-89.76062955954878,53.970176675157255],[-89.7593855080705,53.97017668650771],[-89.75766870608184,53.96969505710323],[-89.75707561943916,53.96940077578085],[-89.75594753854685,53.96883448720031],[-89.75451165608978,53.96778216800566],[-89.75374913837267,53.967211385868424],[-89.75241147291032,53.96711775706647],[-89.75116736677256,53.96711776623777],[-89.75050745151773,53.967688531089905],[-89.74964234519163,53.9680719487612],[-89.74907157668699,53.968740841579],[-89.74859003759597,53.96950338601569],[-89.74821094432284,53.97007855991994],[-89.7478275204433,53.97093918277561],[-89.74763575814394,53.97141631251247],[-89.74763576963629,53.97170168727283],[-89.74868810852114,53.9724686272176],[-89.7498341037371,53.973231194542485],[-89.75040483130982,53.974377147481015],[-89.75040481333252,53.97523778966091],[-89.75030677254291,53.975906649376064],[-89.74983406653294,53.97638372832314],[-89.749352467763,53.97676723576334],[-89.74907161860769,53.97686086921835],[-89.74821097689376,53.977150693815574],[-89.74812627799969,53.97717749563674],[-89.74512080463053,53.97718188228159],[-89.74151789329538,53.97662010154819],[-89.73015605790535,53.977204242203584],[-89.7241005937939,53.9773290720538],[-89.72106839330664,53.977445030084226],[-89.71576657062344,53.97665132747928],[-89.71293500698697,53.97951404412302],[-89.71332746390104,53.98179708455755],[-89.71485239558086,53.985217179740914],[-89.71863821053205,53.98589946497548],[-89.72336480616836,53.985203819667475],[-89.73056184909532,53.98531087317184],[-89.73530184674719,53.98519045784705],[-89.7417407948007,53.98540899669938],[-89.74760457574361,53.98540000540621],[-89.75668770150034,53.98390623636306],[-89.76027725500846,53.9833310560355],[-89.76482561697598,53.98263536359449],[-89.7684196530945,53.98183274169655],[-89.77295899484488,53.981137153829465],[-89.77579045935236,53.97714176441668]]]}"
00000000000000000068,1049184000000,1059634800000,SIO135,850,LTG,617958000000,MON,616834800000,IFR,SIO135_1989_115,1989,Origin:NR,,AP Approximate (to 500m),150,46001336,0,0,1114671600000,0.5126783283286561,0.4382688554687929,0.41435463879660206,0.4689192742027375,0.4070026302725811,0.4270664857429553,0.41735263655633764,0.435294319254492,0.5122197949187834,115,0.5079747431859367,"{""type"":""Polygon"",""coordinates"":[[[-90.45146470518942,53.343833524180546],[-90.4497568911996,53.34143899937369],[-90.44899441650114,53.3393832792616],[-90.44898542552343,53.33652949405849],[-90.44783502364267,53.333564195754626],[-90.44536915283697,53.33162451323196],[-90.44252421142806,53.33094668450529],[-90.43987549828017,53.3310626385788],[-90.43628143938786,53.33221305005253],[-90.43401626345258,53.33312716698251],[-90.43060503603073,53.333818354578014],[-90.42758620218338,53.33450508544842],[-90.42512030977595,53.33519620299091],[-90.42266340242921,53.335882963504204],[-90.42001471794029,53.33634224704514],[-90.41660791081712,53.33646257490331],[-90.413767514691,53.33635109558175],[-90.41054803309473,53.3360166971044],[-90.40752029400917,53.33578931504639],[-90.40524610688712,53.33590965266112],[-90.40316369363272,53.336253042900374],[-90.40108135908463,53.33636895083186],[-90.39672921106187,53.337403483779966],[-90.39427230215087,53.33797871123549],[-90.39181081672616,53.338549462085815],[-90.38935385592293,53.339356580235844],[-90.38746771474139,53.34152813477245],[-90.38709316978762,53.34381116829241],[-90.38786452292297,53.34666505777397],[-90.38901054197565,53.34940289687432],[-90.38958134438744,53.35157005464738],[-90.39072733991843,53.35419648933062],[-90.39186878898708,53.35681840960703],[-90.39376844218903,53.358758087874875],[-90.3981249870321,53.35909256085333],[-90.40115715474224,53.35977478331163],[-90.40400202877981,53.36056848737226],[-90.40722150788704,53.361594063625354],[-90.41006638077378,53.36204450211313],[-90.41384326962867,53.36033220092369],[-90.41630020809797,53.35906578086539],[-90.41989432390525,53.357121621899665],[-90.42310480348456,53.355404866876775],[-90.42631980419499,53.354258900264696],[-90.42840219456063,53.35391552064333],[-90.43161279914426,53.352653601225946],[-90.43369518900307,53.351735017312386],[-90.43653559525153,53.350589035098146],[-90.44107504132107,53.34909967778548],[-90.44409379523876,53.34795372079498],[-90.44730882238505,53.346575869089556],[-90.45146470518942,53.343833524180546]]]}"
00000000000000000075,1049184000000,1059634800000,SIO19,330,LTG,612514800000,MON,611305200000,IFR,SIO19_1989_130,1989,Origin:NR,,AP Approximate (to 500m),168,46001348,0,0,1114671600000,0.5053636771807016,0.39865233901572344,0.3994131459346293,0.44599782431185,0.4082463620056982,0.4403589056286016,0.3975752777932528,0.5404717858594399,0.5379461735216758,130,0.4385266875321501,"{""type"":""Polygon"",""coordinates"":[[[-89.83958245152891,52.24851327157969],[-89.83881100003906,52.24646211376652],[-89.83729485481244,52.244638301870985],[-89.83596604625417,52.242926012628445],[-89.83501185834444,52.2401881433081],[-89.83310331926207,52.23756617618198],[-89.82988386358946,52.23733881641316],[-89.82477373536246,52.237579592025334],[-89.82269574791127,52.23780697530615],[-89.81909726964129,52.23860962799607],[-89.81664029666545,52.23953264241258],[-89.8134253356431,52.23987598005706],[-89.8111556675588,52.23999196044198],[-89.8090687621932,52.23999639495551],[-89.80584933208094,52.24022829160982],[-89.80301333896132,52.24023276637472],[-89.79960208462654,52.239554958321236],[-89.79562907840388,52.23898869616562],[-89.7927885613532,52.24001870765234],[-89.78919459244605,52.24162399932429],[-89.79147761185396,52.24367517636997],[-89.79432252182092,52.245267068363304],[-89.7977337476532,52.24674752128175],[-89.8001951896855,52.247545635467716],[-89.80379815661757,52.24879868840282],[-89.80607226649077,52.249587960320106],[-89.80853817999873,52.25061800201395],[-89.81194492532362,52.25106837207489],[-89.81516884699485,52.251750588962125],[-89.8183882612915,52.25208502213348],[-89.82047068585842,52.25219652931871],[-89.82349838285612,52.25241944683607],[-89.82671789064464,52.25241504120581],[-89.8289920583033,52.2524150241692],[-89.83239428937219,52.25206716809012],[-89.83485126817698,52.251264555984726],[-89.83731718033046,52.250230015985174],[-89.83958245152891,52.24851327157969]]]}"
000000000000000000ac,1049184000000,1059634800000,RED30,508,LTG,619426800000,MON,615538800000,IFR,RED30_1989_199,1989,Origin:NR,,AP Approximate (to 500m),249,46001295,0,0,1114671600000,0.4032026111395078,0.3457267151932256,0.3278434379035061,0.36578862564640047,0.37037018627810714,0.3835644730960323,0.34119824549392036,0.3667628718328215,0.40022891429019775,199,0.4303916191148878,"{""type"":""Polygon"",""coordinates"":[[[-94.47486251452955,52.600327454592815],[-94.47469311143747,52.60021594706889],[-94.47385925096992,52.59999749702495],[-94.47319033975276,52.599828011593075],[-94.47247245205416,52.59944007933133],[-94.47191508836917,52.59894067835872],[-94.47108564018848,52.59816479484115],[-94.47086273363182,52.59766535336439],[-94.47047474086611,52.59677803294531],[-94.47019833058472,52.596167130822515],[-94.4699709303188,52.59588619243758],[-94.46952949554478,52.59610916214901],[-94.46847262865553,52.59655504613288],[-94.46708590612282,52.596777970058426],[-94.46525320797875,52.596720000236246],[-94.46420085695173,52.59677801958324],[-94.46303253945119,52.596885057685974],[-94.46220315034574,52.59688502075583],[-94.46098139357386,52.59688505291997],[-94.45975958375395,52.59677803645489],[-94.45787779837288,52.59672000408385],[-94.45670952090994,52.596555015846704],[-94.45007888273757,52.59699647373516],[-94.44752376328209,52.597165959321835],[-94.44563757447668,52.59721942518117],[-94.44347044323598,52.59744244097864],[-94.441976674435,52.597718885507646],[-94.44086193148858,52.59810684362571],[-94.44019746880404,52.59844126304207],[-94.43892666353453,52.599217161305866],[-94.43819979018743,52.59982800298467],[-94.4374238940347,52.600438965675735],[-94.43697804117666,52.60104981878841],[-94.43626901622405,52.60232511760661],[-94.43562687718028,52.60347561536503],[-94.42855035729345,52.60501844857568],[-94.42515245050488,52.60724796967832],[-94.42407782968414,52.60932142262181],[-94.42424730269333,52.61037379908667],[-94.42596407071544,52.61220201504888],[-94.42846557122661,52.613704748040156],[-94.42834968330396,52.6142576938073],[-94.42863059412845,52.614645637318645],[-94.42901404659649,52.61503358904885],[-94.43024033637023,52.615586528655285],[-94.4313506069209,52.61603240601724],[-94.43234949488868,52.61636680187484],[-94.4334553460001,52.61658530684013],[-94.43473513773795,52.6168127297926],[-94.43534596603496,52.61692421674421],[-94.43623335384723,52.61697773791015],[-94.43700919643311,52.61697777086617],[-94.43784309187758,52.61708473329815],[-94.44294427489241,52.61786507412058],[-94.44438899639147,52.617477129734],[-94.44550384075193,52.615867379747684],[-94.44799648015044,52.61547504327898],[-94.44843796053853,52.61509154692148],[-94.44805001211061,52.614204190032794],[-94.44904879890294,52.613869768015626],[-94.45282567803737,52.614645608654854],[-94.45404749412567,52.616085875458154],[-94.45582661037963,52.61570246032633],[-94.45604510828132,52.61509154195352],[-94.45526923448801,52.6147035565548],[-94.4553227982478,52.614592110263914],[-94.45643312914854,52.61353534459305],[-94.45809629448547,52.61414621130477],[-94.46042398995064,52.61337035660117],[-94.46065587231861,52.61442263176512],[-94.46916830403089,52.61331232244649],[-94.47183036424282,52.61242498327625],[-94.47432741027022,52.61042731835775],[-94.47457717810954,52.60948195729254],[-94.4743051619593,52.6082111294438],[-94.47401973883858,52.607760770935315],[-94.47319038923513,52.607319350680314],[-94.47224946516329,52.60670845094315],[-94.47147361229112,52.606097527922614],[-94.47080919812917,52.60593257764771],[-94.47002886826574,52.6057096103926],[-94.46947593588742,52.604933741401815],[-94.46947595192202,52.60409987331233],[-94.46991744215697,52.6034354544725],[-94.47074680229414,52.60287807193259],[-94.47196854692753,52.602378633938336],[-94.47302988041119,52.60216016638],[-94.47430512756344,52.60182574972146],[-94.47474661267354,52.60149128781969],[-94.47486255788188,52.6009963428735],[-94.47486251452955,52.600327454592815]]]}"
000000000000000000ad,1049184000000,1059634800000,RED112,620,LTG,620290800000,MON,617612400000,IFR,RED112_1989_201,1989,Origin:NR,,AP Approximate (to 500m),251,46001290,0,0,1114671600000,0.45240310591044824,0.4236257890447264,0.43758998339057636,0.3959674678409762,0.4009575954028177,0.40479660637710146,0.42801820713206645,0.4848778539191586,0.4670978879455017,201,0.5919844803470813,"{""type"":""MultiPolygon"",""coordinates"":[[[[-94.22812711074927,53.19207244406108],[-94.22711934599297,53.19122522360337],[-94.22527330190928,53.1910602125222],[-94.22309278027467,53.19139466675081],[-94.22090337289657,53.192406920834614],[-94.2203994641625,53.19257183708163],[-94.22056895671015,53.19458742387206],[-94.21989561274965,53.19593401823703],[-94.21973063527814,53.19694179961749],[-94.2190572409925,53.19828398690211],[-94.22023006222328,53.198957270028316],[-94.22174171273014,53.198283953523074],[-94.22393113299279,53.19761509278276],[-94.22544269420271,53.19660740031869],[-94.22678491563192,53.19576908509167],[-94.22728879018139,53.19458739039845],[-94.22711933417932,53.19408350803254],[-94.227962136899,53.193918559273385],[-94.22812711074927,53.19207244406108]]],[[[-94.26890116303666,53.18850068627646],[-94.26833031511178,53.18656990848199],[-94.26623904503533,53.18509398587602],[-94.2645312532685,53.18270837742727],[-94.2626316122178,53.17998380967563],[-94.2609193558746,53.17862383526303],[-94.25807445617687,53.17703639430904],[-94.25580023947222,53.17589932313269],[-94.25315159969223,53.174994062321424],[-94.24974924729237,53.174543765781024],[-94.2474751358182,53.17443227086155],[-94.24501817050447,53.17387039638329],[-94.2421821723746,53.17330855538314],[-94.24029154699602,53.17251480718157],[-94.23783455092646,53.172060021967425],[-94.23404883606752,53.17173006949044],[-94.23177461132768,53.17139111066228],[-94.228372310738,53.171168160659185],[-94.22591534967222,53.171288615027564],[-94.22364121534706,53.170494905035504],[-94.22175063361537,53.16947373671524],[-94.21985543041768,53.1686800521738],[-94.21569072177802,53.16766336626466],[-94.21305090143889,53.16812710906586],[-94.21076786419994,53.166419277126565],[-94.20813697127001,53.169041182436295],[-94.20739225670837,53.17120382969711],[-94.2091000991115,53.17245245275872],[-94.21137426934153,53.17403982272962],[-94.21440196352383,53.17517242444769],[-94.21649330863909,53.177214693347395],[-94.2174475777381,53.17960037689393],[-94.21953883058951,53.18175851631958],[-94.22200025547147,53.18311857515708],[-94.22559429588503,53.18515642430692],[-94.228060227629,53.18583863542071],[-94.23033431276177,53.1864004615934],[-94.23335312991091,53.187082711997896],[-94.23619364562052,53.18764012755212],[-94.23941313852986,53.188322354236846],[-94.2416872766661,53.18888423793153],[-94.24451877158683,53.189334557834215],[-94.24773822479095,53.18933009689815],[-94.24981168778925,53.18898229945325],[-94.2526432278296,53.188638949075155],[-94.25547924765684,53.18897782282544],[-94.25794509783285,53.1903378293797],[-94.26134743073656,53.190899726107304],[-94.26381332143997,53.191011151665826],[-94.26720671571131,53.189981173712674],[-94.26890116303666,53.18850068627646]]]]}"
000000000000000000af,1049184000000,1059634800000,SIO71,1860,LTG,615884400000,MON,614242800000,IFR,SIO71_1989_205,1989,Origin:NR,,AP Approximate (to 500m),257,46001356,0,0,1114671600000,0.2618699345156923,0.3338101227738059,0.3121938333765977,0.3928851573316384,0.3729141376622662,0.33378488338723206,0.36724378674368174,0.38668741764630604,0.45130203929878304,205,0.5189042720177124,"{""type"":""Polygon"",""coordinates"":[[[-90.50214685671537,53.860545196508895],[-90.50185704238808,53.85959094820578],[-90.50147794504322,53.85844942700293],[-90.50128628927145,53.85673266182534],[-90.50042120599696,53.85396355840219],[-90.50004216099858,53.84957582195117],[-90.50023393429295,53.84652130038411],[-90.50004219309874,53.84471090428341],[-90.49823181116028,53.84528170169738],[-90.49603792473842,53.84499632312609],[-90.49088765803022,53.845473419041426],[-90.48334726907406,53.84719019119176],[-90.48192034832502,53.84614233765337],[-90.48020365187443,53.84614232523392],[-90.4790620683613,53.84614231949255],[-90.47677006261758,53.84632960500625],[-90.47514695269723,53.8459505830412],[-90.47486160559518,53.845188035905714],[-90.47533878290675,53.84451919584544],[-90.48211209626943,53.841036641100814],[-90.48439963262092,53.83970339385255],[-90.48363711196292,53.83912813793346],[-90.48444869423514,53.838686676867304],[-90.48783316556134,53.836840610037534],[-90.4853538520062,53.82944745833102],[-90.48535384465316,53.82792243075093],[-90.48544756620318,53.82687453515697],[-90.48592462535127,53.826491071334694],[-90.48621004230331,53.825251447352265],[-90.4861163749322,53.82401180145401],[-90.48592468916745,53.82305757118427],[-90.48459135986903,53.82248682287774],[-90.4833473214802,53.82267848727003],[-90.48277651060096,53.82286578119974],[-90.4824911146569,53.822290550748846],[-90.48306636535062,53.82152811413603],[-90.4826828765644,53.82048015265177],[-90.48172866139458,53.82085919015866],[-90.48058712786806,53.821144608139996],[-90.4800118798269,53.82143446763589],[-90.47924938927476,53.82181347008755],[-90.47878557804492,53.82216576347065],[-90.47848689087814,53.822388653616244],[-90.47715362960027,53.82277215411106],[-90.47314040145676,53.824105480171575],[-90.47171352535635,53.824867923611585],[-90.47046942920677,53.82544314391353],[-90.46999672003828,53.826299277123326],[-90.47018843931446,53.82691909340273],[-90.47075923240888,53.82729815024855],[-90.47171350112788,53.82682107117896],[-90.47256515888566,53.826633711477136],[-90.47371120392074,53.82682100634303],[-90.4731404447869,53.827489890092075],[-90.47218615194429,53.82796698471353],[-90.4710401345745,53.82911305057376],[-90.47018847975495,53.82987998134558],[-90.46932340273318,53.83045076108075],[-90.46904252282657,53.83255097664208],[-90.4685609453906,53.83416961432471],[-90.46799018746601,53.83598004326011],[-90.46580068337451,53.83836565918149],[-90.46360234289328,53.84075125905947],[-90.46055240665765,53.843328602406395],[-90.4592145797974,53.844376483181],[-90.45806860381568,53.844996342346406],[-90.45711882041668,53.84547348890554],[-90.4559728595602,53.84604419272321],[-90.45529949897747,53.84671304765532],[-90.45521031502996,53.84766735373452],[-90.45501862531312,53.84833622036881],[-90.4544478237979,53.849192334638694],[-90.45387263085159,53.849673949348215],[-90.44127564815933,53.85730345615964],[-90.44032585067237,53.85921191135421],[-90.44061568501239,53.859876354889096],[-90.44051314644527,53.86063888919899],[-90.44004052033884,53.861214045803],[-90.4392780294295,53.86159306845945],[-90.43851549824802,53.86187850523883],[-90.43803388442099,53.86235563610647],[-90.4384173569031,53.86293082851454],[-90.43851548743831,53.86379146693972],[-90.43794469249927,53.864174933965785],[-90.43699042433674,53.864553908288755],[-90.43584450850497,53.86474565227508],[-90.43470294267975,53.86503103961653],[-90.43422134531659,53.86569990826717],[-90.43345881840055,53.865793593036216],[-90.4325937907823,53.866368762052126],[-90.43335626594917,53.866939569710766],[-90.43402962559969,53.867131283797875],[-90.4347029417422,53.867510339755675],[-90.43631717843682,53.86731856046277],[-90.43746313931177,53.867416692572185],[-90.43851547473963,53.86731860869989],[-90.43860913725499,53.8687499761727],[-90.43832378553847,53.870373087811544],[-90.43794467244302,53.871514589486765],[-90.43736947992987,53.87294598110057],[-90.43565276349845,53.87580873133437],[-90.43393600000014,53.87790897766602],[-90.43316900572849,53.87905495751236],[-90.43240648226471,53.88077168542012],[-90.43183124095799,53.883059206626136],[-90.4325938344587,53.88553849936139],[-90.43431945491166,53.88649269809004],[-90.43622794170362,53.88649275957415],[-90.43813650519746,53.88611369751348],[-90.44061568804588,53.8847760099403],[-90.44309497348826,53.883821684987325],[-90.44519076789254,53.88153418984238],[-90.44824523226386,53.878100682958554],[-90.45148705453313,53.87370851433331],[-90.45568298770436,53.871041921528466],[-90.46122123642793,53.86951246579311],[-90.46560896420291,53.86970422057348],[-90.4682799858339,53.87122923582235],[-90.4692342172003,53.87409193324583],[-90.46770920915962,53.87600044472928],[-90.4659924228807,53.87848419417181],[-90.46446294850321,53.87981747759222],[-90.46236724296753,53.88229670564613],[-90.46064152206894,53.88344271127979],[-90.45854580211024,53.8842052308845],[-90.45606200474795,53.88553848870199],[-90.45415802795159,53.887638672060675],[-90.45396627966302,53.89069323434904],[-90.45434974604844,53.893934979572144],[-90.4561645713675,53.89808639191354],[-90.45711887828189,53.89923234057837],[-90.45797057832394,53.899232336857786],[-90.45826042810745,53.898371749828954],[-90.45835405376651,53.897132108169615],[-90.4580730936291,53.89550905108902],[-90.45816225837763,53.89464843991481],[-90.4584521030208,53.89321705380271],[-90.45959810437735,53.892169176830556],[-90.46150217503418,53.890260662285286],[-90.46303162866857,53.88921281327169],[-90.46446302927,53.88835663019069],[-90.46656319309679,53.88816492410475],[-90.46847169801305,53.88787948424253],[-90.46932339473933,53.88711697067745],[-90.46875264370092,53.88682716108323],[-90.46779835420922,53.88616273228146],[-90.46703590391043,53.88549390900737],[-90.46751752201648,53.88511037926685],[-90.46904247512221,53.88501672050951],[-90.47037578098156,53.88482504012505],[-90.46989860658068,53.883968905941146],[-90.47056751313974,53.88215397940515],[-90.47218610559301,53.88072264235976],[-90.473430207467,53.87919760412392],[-90.47562858367762,53.877529944587316],[-90.4764802305065,53.87686108223785],[-90.48315557506723,53.87447100063041],[-90.49785278325939,53.871135615782194],[-90.49880696128668,53.8701812982742],[-90.49937776357592,53.868941665692454],[-90.4999484916732,53.86789379098442],[-90.49937775177402,53.86674779742635],[-90.49918596744428,53.86579355677609],[-90.4993777857375,53.86417492026388],[-90.49994849535473,53.86149946102996],[-90.50090272541118,53.861307745494635],[-90.5016652493157,53.861115993536565],[-90.50214685671537,53.860545196508895]]]}"
000000000000000000b5,1049184000000,1059634800000,SIO16,545,LTG,612514800000,MON,611305200000,IFR,SIO16_1989_224,1989,Origin:NR,,AP Approximate (to 500m),281,46001342,0,0,1114671600000,0.4413900597343938,0.41147170855648874,0.4239128571213423,0.45504472296025017,0.42033556615269374,0.362645375974486,0.2654450424846508,0.3596379550996933,0.4589986482122814,224,0.5706417596268285,"{""type"":""Polygon"",""coordinates"":[[[-89.85007908470568,52.466728316375644],[-89.84931662410152,52.464445287827274],[-89.84667237589463,52.46410640315315],[-89.84420647674625,52.463424151454056],[-89.84193237037658,52.46251894031854],[-89.83984102154314,52.46206410248405],[-89.83738408386732,52.463321543207265],[-89.83550229812745,52.46446759729243],[-89.8332281593499,52.46458349198056],[-89.82999976232534,52.4628756608155],[-89.82715932372827,52.461622652496864],[-89.82412273848266,52.460940393472455],[-89.8212866825805,52.461288225208456],[-89.81939606007055,52.462090846571776],[-89.81674734830894,52.462893498027036],[-89.81542743162008,52.46449433522324],[-89.81713531998126,52.466206612441525],[-89.82017191791701,52.46734368574382],[-89.82037257367861,52.46973823284461],[-89.8182857141916,52.470429363751435],[-89.81564150207728,52.47088420152326],[-89.8131756530387,52.47112054020863],[-89.80938982772568,52.47181168698145],[-89.80731634321839,52.47204357521401],[-89.80447146929907,52.47193211817369],[-89.80087738065181,52.47136578108615],[-89.79746621698472,52.470683580028776],[-89.7948130654263,52.470803957621484],[-89.7915980333376,52.47149511323299],[-89.7893327622211,52.472979988001796],[-89.78895827054747,52.47549049048236],[-89.78821359888057,52.47812130466624],[-89.78746445806053,52.4809751893859],[-89.78689815708744,52.48348562705993],[-89.78690702972301,52.485657194069944],[-89.78597507743697,52.489657017734196],[-89.78541328223636,52.4917126952854],[-89.7848558698408,52.49422311572994],[-89.78467306269442,52.49684952359298],[-89.7867598488992,52.499132586727484],[-89.7892257615965,52.50061302827233],[-89.79149989593208,52.5014023141484],[-89.79415308592601,52.50083154506776],[-89.7964227565371,52.49980144171478],[-89.79792998187777,52.49820065467132],[-89.80000789692762,52.49602906574144],[-89.80208135531453,52.49408492014672],[-89.80340123407568,52.49237257424836],[-89.8056664964268,52.49008063554737],[-89.80811897284241,52.48779757430407],[-89.81020142837808,52.48585344842662],[-89.81245766490213,52.48390481491445],[-89.81472288452984,52.4816216849992],[-89.81642629914566,52.47956606715066],[-89.81869150494451,52.47807671343437],[-89.82134912424533,52.47864302761995],[-89.82627646688205,52.48149240981438],[-89.82892519583731,52.48023051223758],[-89.83042788931833,52.47817037795547],[-89.83174775222733,52.47600321876501],[-89.83382128799862,52.47348828953109],[-89.83647891694764,52.47439798669657],[-89.83913204819298,52.47519171326738],[-89.84215978528694,52.476560680112165],[-89.84481736568546,52.47632429670781],[-89.84594549784482,52.474611987066396],[-89.84650292097267,52.472672270869126],[-89.84744826877741,52.47072814347993],[-89.84914272686001,52.468556541110026],[-89.85007908470568,52.466728316375644]]]}"
