system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000271,1049184000000,1059634800000,SLK82,700,LTG,936946800000,MON,936082800000,IFR,SLK82_1999_992,1999,Origin:GPS,AC Accurate (to 10m),1129,46001969,0,0,1114671600000,0.38111389500732984,0.37338340635143813,0.39033141169751456,0.40678617212706747,0.40143480754942684,0.44558604503313504,0.44218161163612485,0.44338288404383025,0.5054914901355858,992,0.5376126638065677,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9,1049184000000,1059634800000,SLK74,150,LTG,936946800000,MON,935132400000,IFR,SLK74_1999_1167,1999,Origin:GPS,AC Accurate (to 10m),1324,46001967,0,0,1114671600000,0.5230206667664415,0.5025619530498552,0.4728629153483091,0.47602860805094827,0.48197661342555226,0.5395708874309936,0.5243210567670512,0.5611916424616541,0.5680452337183914,1167,0.6058832553257353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,1049184000000,1059634800000,SLK54,10800,LTG,931762800000,MON,929689200000,IFR,SLK54_1999_1365,1999,Origin:GPS,AC Accurate (to 10m),1538,46001965,0,0,1114671600000,0.4332217497535514,0.2737820857918351,0.2870593464924655,0.34870292508830186,0.29040911552493004,0.4171703724500177,0.3875080924248289,0.3852283543600124,0.45118387721661346,1365,0.511245605564129,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,1049184000000,1089356400000,SLK80,1000,LTG,936946800000,MON,936082800000,IFR,SLK80_1999_1544,1999,Origin:GPS,AC Accurate (to 10m),1743,46001968,0,0,1114671600000,0.4212038446716318,0.4329470256255274,0.44229316329697327,0.45415970600075656,0.42214457641391545,0.471411282297782,0.4497075167033088,0.48246029975385935,0.5064318346865431,1544,0.550159830495588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,1049184000000,1059634800000,RED62,9190,LTG,939366000000,PRO,935564400000,IFR,RED62_1999_382,1999,Origin:GPS,AC Accurate (to 10m),453,46001950,0,0,1114671600000,0.2968378594137435,0.24015497341708789,0.32911757633051153,0.2979247470336665,0.31962414166300995,0.3924435617049898,0.3531864030203196,0.3867398566815916,0.3656464921112157,382,0.3533943736358131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,1049184000000,1059634800000,RED19,450,IDF,928825200000,SUP,927874800000,IFR,RED19_1999_219,1999,Origin:GPS,AC Accurate (to 10m),273,46001947,0,0,1114671600000,0.5783524367056188,0.4022201950800724,0.3964045662552499,0.37931429273239436,0.34520405958010725,0.5236484624117856,0.4973321694523047,0.5228609160768913,0.5203425507992518,219,0.46321043797244965,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,1049184000000,1059634800000,SAU4,115,RES,925455600000,SUP,924850800000,IFR,SAU4_1999_329,1999,Origin:GPS,AC Accurate (to 10m),398,46001951,0,0,1114671600000,0.6078187375946887,0.6729127704010299,0.663047438518639,0.6296922906164696,0.6765206693389257,0.6779280808269035,0.6271269090919718,0.6241871313476715,0.5717676841574829,329,0.6564078354881012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,1049184000000,1059634800000,NIP30,4000,REC,931849200000,SUP,927874800000,IFR,NIP30_1999_353,1999,Origin:GPS,AC Accurate (to 10m),424,46001932,0,0,1114671600000,0.5228157855874878,0.45068599649850616,0.4779353886774075,0.472021627792653,0.4508391134231347,0.4613776026189463,0.49157051629949206,0.5202457382071486,0.5110767667979211,353,0.5830875244007939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156,1049184000000,1059634800000,NIP12,30070,RES,932022000000,SUP,925628400000,IFR,NIP12_1999_502,1999,Origin:GPS,AC Accurate (to 10m),587,46001930,0,0,1114671600000,0.5867458685280051,0.47923262525891236,0.48481456425893704,0.4628257297740181,0.48261194547819225,0.5343789252770857,0.5716597218741792,0.5275364535189802,0.5069662958153469,502,0.5830948032903713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000161,1049184000000,1059634800000,THU13,900,LTG,930294000000,SUP,927961200000,IFR,THU13_1999_514,1999,Origin:GPS,AC Accurate (to 10m),604,46001971,0,0,1114671600000,0.4131440782306541,0.43061544657091855,0.43376537590115316,0.45958257859628304,0.49163649844331264,0.4551351355262144,0.23186442063906085,0.34082979900942734,0.378576032412732,514,0.5772998329622548,"{""type"":""MultiPoint"",""coordinates"":[]}"
