system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000065,1049184000000,1059634800000,GER93,500,LTG,617353200000,MON,616921200000,IFR,GER93_1989_110,1989,Origin:NR,AP Approximate (to 500m),143,46001274,0,0,1114671600000,0.19550071481145584,0.41664850328980996,0.2390433702138267,0.2883819783855352,0.2840671697570499,0.27143965487188104,0.315473547131279,0.28080621352024526,0.33944266674602935,0.4614871088001367,110,0.43571509054604973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,1049184000000,1059634800000,SIO22,380,LTG,612601200000,MON,611305200000,IFR,SIO22_1989_111,1989,Origin:NR,AP Approximate (to 500m),144,46001349,0,0,1114671600000,0.3536857861434747,0.48545797915228406,0.43908879950853225,,0.4857504384014218,0.4686697120110074,0.3443468618320614,0.4209718429301835,0.46086521169625677,0.5073271451292004,111,0.5148619885380076,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,1049184000000,1059634800000,SIO135,850,LTG,617958000000,MON,616834800000,IFR,SIO135_1989_115,1989,Origin:NR,AP Approximate (to 500m),150,46001336,0,0,1114671600000,0.38294727343837043,0.5126783283286561,0.4382688554687929,0.41435463879660206,0.4634893725739572,0.4070026302725811,0.4270664857429553,0.41735263655633764,0.435294319254492,0.5122197949187834,115,0.5079747431859367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,1049184000000,1059634800000,SIO19,330,LTG,612514800000,MON,611305200000,IFR,SIO19_1989_130,1989,Origin:NR,AP Approximate (to 500m),168,46001348,0,0,1114671600000,0.36167594288151395,0.5053636771807016,0.39865233901572344,0.3994131459346293,0.44599782431185,0.4082463620056982,0.4403589056286016,0.3975752777932528,0.5404717858594399,0.5366705295249804,130,0.4385266875321501,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,1049184000000,1059634800000,RED30,508,LTG,619426800000,MON,615538800000,IFR,RED30_1989_199,1989,Origin:NR,AP Approximate (to 500m),249,46001295,0,0,1114671600000,0.3108546596225393,0.4032026111395078,0.3552228892731965,0.3278434379035061,0.36578862564640047,0.37037018627810714,0.3835644730960323,0.3233160990496922,0.3667628718328215,0.40022891429019775,199,0.4303916191148878,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,1049184000000,1059634800000,RED112,620,LTG,620290800000,MON,617612400000,IFR,RED112_1989_201,1989,Origin:NR,AP Approximate (to 500m),251,46001290,0,0,1114671600000,0.35826218962586875,0.45240310591044824,0.4360840788813295,0.43758998339057636,0.3959674678409762,0.4009575954028177,0.40479660637710146,0.4092080480322447,0.4848778539191586,0.4670978879455017,201,0.5919844803470813,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,1049184000000,1059634800000,SIO71,1860,LTG,615884400000,MON,614242800000,IFR,SIO71_1989_205,1989,Origin:NR,AP Approximate (to 500m),257,46001356,0,0,1114671600000,0.215274495778844,0.2618699345156923,0.3338101227738059,0.3121938333765977,0.3928851573316384,0.3729141376622662,0.33378488338723206,0.36724378674368174,0.38668741764630604,0.45130203929878304,205,0.5189042720177124,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,1049184000000,1059634800000,SIO16,545,LTG,612514800000,MON,611305200000,IFR,SIO16_1989_224,1989,Origin:NR,AP Approximate (to 500m),281,46001342,0,0,1114671600000,0.38776415629786204,0.4413900597343938,0.41147170855648874,0.4239128571213423,0.45504472296025017,0.42033556615269374,0.362645375974486,0.2654450424846508,0.3596379550996933,0.46350443292390636,224,0.5706417596268285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,1049184000000,1059634800000,SIO67,300,LTG,615193200000,MON,614242800000,IFR,SIO67_1989_244,1989,Origin:NR,AP Approximate (to 500m),301,46001354,0,0,1114671600000,0.044963123908133444,0.3419985835319701,0.17237053579944897,0.2072429318875618,0.28400355988682807,0.16030291004204342,0.16819979877304364,0.26593487597983695,0.29977751203117997,0.37018919377407317,244,0.4658938524939336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,1049184000000,1059634800000,GER96,800,LTG,619858800000,MON,617094000000,IFR,GER96_1989_253,1989,Origin:NR,AP Approximate (to 500m),310,46001276,0,0,1114671600000,0.3952681741590432,0.4589963035684202,0.41743454317694234,0.43974504081382015,0.4472260684174416,0.41949972624995,0.4499458876430434,0.40973605822314935,0.39458415633510324,0.4701377636548387,253,0.5334348722531156,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,1049184000000,1059634800000,SIO164,250,LTG,619426800000,MON,617612400000,IFR,SIO164_1989_269,1989,Origin:NR,AP Approximate (to 500m),330,46001344,0,0,1114671600000,0.22354253631734283,0.4640501206842968,0.32089108287836077,0.3668142967469786,0.335124981504397,0.4344985483132705,0.35600057922131956,0.35508863330233065,0.43019599365078887,0.45709507745263966,269,0.35838099425475595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,1049184000000,1059634800000,RED72,682,LTG,622882800000,MON,616402800000,IFR,RED72_1989_356,1989,Origin:NR,AP Approximate (to 500m),427,46001318,0,0,1114671600000,0.4059148618641396,0.46049387854865337,0.42186004842114916,0.4165809303170746,0.3916245141059235,0.40038389674531766,0.42689151686966365,0.41471568932602554,0.48170318247884575,0.47781450068161174,356,0.5549443273974664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,1049184000000,1059634800000,RED74,2000,LTG,619426800000,MON,616662000000,IFR,RED74_1989_442,1989,Origin:NR,AP Approximate (to 500m),520,46001319,0,0,1114671600000,0.31130264991223056,0.4328837316390008,0.34380152292984534,0.37349058492079096,0.3606962296129815,0.37184102807917774,0.38339460853686297,0.3548855808880476,0.4535859821440925,0.41970736332429254,442,0.5173290340353807,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a,1049184000000,1059634800000,RED70,1640,LTG,618649200000,MON,616921200000,IFR,RED70_1989_459,1989,Origin:NR,AP Approximate (to 500m),538,46001317,0,0,1114671600000,0.30930840887899275,0.38998515580885595,0.35534544140221164,0.39824160159680455,0.3566313832385362,0.37208471891930683,0.3642720787095897,0.33625695609567186,0.3886151702189492,0.4018942687669381,459,0.5418357644617543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014c,1049184000000,1059634800000,GER129,250,LTG,619858800000,MON,617439600000,IFR,GER129_1989_489,1989,Origin:NR,AP Approximate (to 500m),574,46001242,0,0,1114671600000,0.4042307199252284,0.476853900016685,0.4002423713706912,0.46588687704446774,0.4448190222078841,0.44132264832671847,0.4619406886635356,0.44803179693734246,0.4542014588226098,0.46095051276231475,489,0.4886771528449229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,1049184000000,1059634800000,RED41,18375,LTG,620895600000,MON,616057200000,IFR,RED41_1989_491,1989,Origin:NR,AP Approximate (to 500m),576,46001303,0,0,1114671600000,0.28438145675213333,0.47783292424392804,0.37846369167549676,0.3789641290099174,0.36324069682243953,0.41185974536236847,0.4425665733805704,0.4174448961232477,0.4565725133680896,0.4852090280939927,491,0.49751043838174797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,1049184000000,1059634800000,RED54,310,LTG,618649200000,MON,616662000000,IFR,RED54_1989_509,1989,Origin:NR,AP Approximate (to 500m),597,46001310,0,0,1114671600000,0.4841073840751128,0.6222593937341997,0.5327035701299594,0.5391762989745208,0.485260336023076,0.5491533217583904,0.5110857627504437,0.49381683313811325,0.49501181247565057,0.5508788376138956,509,0.5306532980138116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,1049184000000,1059634800000,GER30,200,LTG,614502000000,MON,614415600000,IFR,GER30_1989_511,1989,Origin:NR,AP Approximate (to 500m),599,46001248,0,0,1114671600000,0.2162469259011007,0.43398327455329494,0.3069035876097185,0.2997642654021751,0.30227462852027615,0.2947330243603091,0.33159152817509435,0.3057418028790307,0.31833743548928634,0.43258663532331165,511,0.48594354820629815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162,1049184000000,1059634800000,SIO4,700,LTG,612514800000,MON,611305200000,IFR,SIO4_1989_515,1989,Origin:NR,AP Approximate (to 500m),606,46001352,0,0,1114671600000,0.2906185336909648,0.47000519641378613,0.37745202545999673,0.40487069008746684,0.44034734481541,0.32539362519583026,0.39728393902095105,0.3241981626313139,0.4058817089612008,0.4619281507480552,515,0.5676549262113925,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,1049184000000,1059634800000,RED68,214,LTG,618649200000,MON,616575600000,IFR,RED68_1989_585,1989,Origin:NR,AP Approximate (to 500m),683,46001315,0,0,1114671600000,0.24615271580113568,0.3952419438368921,0.28454540428012537,0.3072359219409747,0.29085995726607117,0.3504911391191066,0.3745270729207713,0.31451834400399953,0.35695104950971307,0.4178194742448944,585,0.3882863589034408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,1049184000000,1059634800000,SIO33,4000,LTG,615193200000,MON,614156400000,IFR,SIO33_1989_592,1989,Origin:NR,AP Approximate (to 500m),690,46001351,0,0,1114671600000,0.2064868090390395,0.44266828027140553,0.2875928817764503,0.3099538324516421,0.3543795451894628,0.2968073460719687,0.32955780425768816,0.32881926474622225,0.4413520972127098,0.4598112663462477,592,0.5886890073721167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,1049184000000,1059634800000,RED28,1245,LTG,617266800000,MON,615538800000,IFR,RED28_1989_630,1989,Origin:NR,AP Approximate (to 500m),730,46001293,0,0,1114671600000,0.21775434717538222,0.379799263793188,0.2911934406957857,0.34270228496609095,0.3444122987579726,0.36457658010624683,0.3477069350949624,0.3387884373842065,0.38418974002356243,0.3976300655288429,630,0.5202309862630224,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,1049184000000,1059634800000,RED46,1861,LTG,618649200000,MON,615970800000,IFR,RED46_1989_672,1989,Origin:NR,AP Approximate (to 500m),774,46001306,0,0,1114671600000,0.39925834743214855,0.5050572382920623,0.44972169569452014,0.4635535894131568,0.4256225020354156,0.4513707893969068,0.44114117497258987,0.4649914053998755,0.5242285606152375,0.5320624747208973,672,0.5348062256729826,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,1049184000000,1059634800000,RED2,200,LTG,622882800000,MON,615798000000,OFR,RED2_1989_681,1989,Origin:NR,AP Approximate (to 500m),789,46001364,0,0,1114671600000,-0.00412416051910681,0.3064573002929891,0.13068578648480952,0.11550834654788081,0.24231951488686884,0.234307074056264,0.22989461922765939,0.24773915494410642,0.3356063098212443,0.3039293605392146,681,0.5071835979894008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,1049184000000,1059634800000,RED76,667,LTG,617180400000,MON,616921200000,IFR,RED76_1989_711,1989,Origin:NR,AP Approximate (to 500m),820,46001321,0,0,1114671600000,0.17266549420366537,0.396469338836526,0.23451334981174687,0.32206957317210905,0.32340293664962466,0.35251106155201795,0.30909627696758546,0.31665935581519983,0.36526665986468304,0.3753033924638748,711,0.5064707147632281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,1049184000000,1059634800000,RED33,18000,LTG,617266800000,MON,615625200000,IFR,RED33_1989_733,1989,Origin:NR,AP Approximate (to 500m),844,46001298,0,0,1114671600000,0.18678244786832995,0.37032339314115736,0.24783404039613327,0.28165464850574656,0.2957183618252504,0.3070587764082745,0.3282128241629903,0.29457396801303826,0.32824820219189854,0.3687711355434166,733,0.3669244095603462,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,1049184000000,1059634800000,RED27,28093,LTG,620895600000,MON,615452400000,IFR,RED27_1989_762,1989,Origin:NR,AP Approximate (to 500m),879,46001292,0,0,1114671600000,0.24177756626656052,0.4149983685469966,0.31703705604613247,0.36130522272822174,0.31974723787019915,0.37246891329967435,0.38955521957515465,0.3572242053964278,0.42119898212386403,0.4239948770977765,762,0.4901517853865047,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,1049184000000,1059634800000,SIO103,1600,LTG,617353200000,MON,616575600000,IFR,SIO103_1989_769,1989,Origin:NR,AP Approximate (to 500m),886,46001324,0,0,1114671600000,0.1914925005491658,0.3963712707130741,0.28624160245919184,0.27774238262360296,0.3271905919627983,0.28592636450878495,0.33953051003802825,0.3120499756289538,0.38354405975612493,0.35563495008324714,769,0.5133363443651435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,1049184000000,1059634800000,RED35,24720,LTG,620895600000,MON,615798000000,IFR,RED35_1989_820,1989,Origin:NR,AP Approximate (to 500m),946,46001300,0,0,1114671600000,0.3369100223404298,0.4732873700033499,0.4063446248655671,0.4000077611386609,0.42064115315061706,0.4124494747547182,0.4083929326528725,0.40689436983037536,0.4856984676817954,0.4888806563204863,820,0.5343865680007891,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,1049184000000,1059634800000,RED29,6864,LTG,617266800000,MON,615538800000,IFR,RED29_1989_827,1989,Origin:NR,AP Approximate (to 500m),953,46001294,0,0,1114671600000,0.11131847616764415,0.3523951606187239,0.1819098198307167,0.2336078810911879,0.2407696773801848,0.26147052217825445,0.25532029146748686,0.24487581089227853,0.2911904041311911,0.34495111340265966,827,0.5011582140612074,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,1049184000000,1059634800000,RED64,10635,LTG,619340400000,MON,616662000000,IFR,RED64_1989_838,1989,Origin:NR,AP Approximate (to 500m),965,46001314,0,0,1114671600000,0.2074911980916859,0.3496274997501077,0.25236644284692056,0.3072289477394936,0.28223540872009717,0.30882757170642416,0.32167745827649225,0.28587522348326866,0.33401245457172407,0.3567713733581669,838,0.47428519035038114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,1049184000000,1059634800000,SIO12,600,LTG,612514800000,MON,611305200000,IFR,SIO12_1989_858,1989,Origin:NR,AP Approximate (to 500m),985,46001331,0,0,1114671600000,0.3257638606217201,0.4734853652521705,0.4264134503494728,0.4125522721027733,0.4424541124159405,0.4043609348305386,0.4352164504536051,0.39609631644653137,0.49366501452439504,0.492708867689395,858,0.5254903194802207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,1049184000000,1059634800000,GER123,550,LTG,619858800000,MON,617439600000,IFR,GER123_1989_875,1989,Origin:NR,AP Approximate (to 500m),1002,46001240,0,0,1114671600000,0.33925178966554187,0.45676107436840324,0.365984273510517,0.4138716744369399,0.45375292744867984,0.40088492712889057,0.42449686545022064,0.38974554161553826,0.44700198829841375,0.45967800439614714,875,0.47602461643515714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,1049184000000,1059634800000,RED42,8121,LTG,621414000000,MON,616057200000,IFR,RED42_1989_927,1989,Origin:NR,AP Approximate (to 500m),1060,46001304,0,0,1114671600000,0.3863359747032582,0.4802240579887284,0.4746659297112461,0.4533377819434326,0.4034053450532191,0.37707904326666836,0.370104958358854,0.3677225636280242,0.5130919286450831,0.485163633890608,927,0.5281851484552195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,1049184000000,1059634800000,SIO16,17000,LTG,622364400000,MON,616230000000,OFR,SIO16_1989_930,1989,Origin:NR,AP Approximate (to 500m),1063,46001367,0,0,1114671600000,0.3809009112717714,0.48848447366925785,0.4772396633252834,0.4494985381799755,0.45231949115194,0.47788149216989456,0.5113633622328416,0.44808944155415265,0.4443325799988098,0.5177681291019941,930,0.5051284313948781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,1049184000000,1059634800000,RED1,250,LTG,622882800000,MON,615798000000,OFR,RED1_1989_955,1989,Origin:NR,AP Approximate (to 500m),1090,46001363,0,0,1114671600000,0.2158777811476083,0.46580482582438254,0.35145000212977895,0.2640373682079889,0.24830751417636246,0.33401388552609346,0.318962860454024,0.32653798010108714,0.4253868989885535,0.39459879251065,955,0.3672762785815673,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,1049184000000,1059634800000,RED39,13500,LTG,620290800000,MON,615884400000,IFR,RED39_1989_986,1989,Origin:NR,AP Approximate (to 500m),1123,46001301,0,0,1114671600000,0.35760722122887345,0.45008565034945547,0.4040832190489359,0.3925300689607199,0.36426809429603774,0.39702808466156464,0.4134724683022404,0.41061334756299245,0.4846581058321087,0.44323477422665863,986,0.5277075821723716,"{""type"":""MultiPoint"",""coordinates"":[]}"
