system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
000000000000000000bf,1049184000000,1059634800000,GER26,8600,LTG,683017200000,MON,677746800000,IFR,GER26_1991_240,1991,Origin:NR,AP Approximate (to 500m),297,46001423,0,0,1114671600000,0.29325801952397496,0.4134509264791869,0.322848380567092,0.28634799174847714,0.36823146633187975,0.336749927727031,0.3820123649043827,0.42561240456600485,0.4141019481565598,0.4025849550848931,240,0.44970662198967076,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,1049184000000,1059634800000,GER98,900,LTG,685090800000,MON,681980400000,IFR,GER98_1991_288,1991,Origin:NR,AP Approximate (to 500m),354,46001435,0,0,1114671600000,0.2973627294922605,0.43570584875110485,0.29409220939435426,0.29523388508828274,0.3605307965471678,0.347919505301706,0.3425290215168433,0.43172723645715727,0.42254560511640865,0.3632482566612513,288,0.5757033916994306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,1049184000000,1059634800000,GER45,1200,LTG,685090800000,MON,679561200000,IFR,GER45_1991_396,1991,Origin:NR,AP Approximate (to 500m),469,46001428,0,0,1114671600000,0.3990882041436422,0.49628466114299796,0.46907649042731503,0.4404719231744123,0.48841440437874684,0.4452820800659731,0.45979240327094945,0.4967401352116013,0.5165780270714497,0.5072143348100987,396,0.5639172811450209,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,1049184000000,1059634800000,GER70,200,LTG,685090800000,MON,681375600000,IFR,GER70_1991_449,1991,Origin:NR,AP Approximate (to 500m),527,46001431,0,0,1114671600000,0.40691040565689224,0.3873161454736996,0.44144037664006663,0.43641141433733927,0.28722787954000123,0.15316783680884877,0.2908127603677141,0.3602026317991487,0.387334902680858,0.3834659640329228,449,0.4934304440549815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,1049184000000,1059634800000,SIO94,1510,LTG,683535600000,MON,681375600000,IFR,SIO94_1991_551,1991,Origin:NR,AP Approximate (to 500m),645,46001467,0,0,1114671600000,0.4616948448608113,0.4947599558208702,0.4248041854979692,0.42048627722694193,0.46965022520044025,0.4270913650704681,0.47169470684063053,0.51791440207331,0.4933196796336341,0.506325435180835,551,0.5202404824015963,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,1049184000000,1059634800000,SIO80,6975,LTG,685263600000,MON,680511600000,IFR,SIO80_1991_595,1991,Origin:NR,AP Approximate (to 500m),693,46001464,0,0,1114671600000,0.4368666587620255,0.5237808289206277,0.4711246752777659,0.4553430810275634,0.457755957498516,0.4265684226802585,0.4744555297206724,0.5156525020571724,0.5173833666215412,0.5274410972597412,595,0.520342139014174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,1049184000000,1059634800000,GER25,200,LTG,679561200000,MON,677746800000,IFR,GER25_1991_791,1991,Origin:BUFFER,"GE General (to 10,000m)",912,46001422,0,0,1114671600000,0.29858728916505406,0.4163158955631267,0.2913731982555598,0.28246642981472375,0.34583223786607004,0.33459365721106504,0.3366277325611091,0.4159339450111648,0.3997050574885541,0.35757980336259065,791,0.5733717742367717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,1049184000000,1059634800000,MOO15,2500,LTG,682066800000,MON,677487600000,IFR,MOO15_1991_836,1991,Origin:NR,AP Approximate (to 500m),963,46001440,0,0,1114671600000,0.31097322275805095,0.430436681331285,0.3647021574258268,0.36679178213905644,0.42121508464835783,0.3886949196477273,0.42809040316736385,0.44326605067360486,0.4527101992622144,0.4305699689496265,836,0.558482426853813,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,1049184000000,1059634800000,RED15,41000,LTG,685004400000,MON,675500400000,IFR,RED15_1991_1027,1991,Origin:NR,AP Approximate (to 500m),1170,46001452,0,0,1114671600000,0.41470945414770743,0.52533797401941,0.4087471636070419,0.4495989430026691,0.4628597784726439,0.45507638432816705,0.4683452128994312,0.5004944464079771,0.4981968863368246,0.4264373500993358,1027,0.49665972478849846,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,1049184000000,1059634800000,GER36,500,LTG,685090800000,MON,678870000000,IFR,GER36_1991_1165,1991,Origin:NR,AP Approximate (to 500m),1321,46001425,0,0,1114671600000,0.4690904713628035,0.5175826421120563,0.43219349853651273,0.4367267187388674,0.4675896006478227,0.4641819698972454,0.471185135703493,0.4540006552966064,0.5066223185916346,0.5275437044809996,1165,0.5340842445273688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8,1049184000000,1059634800000,SIO107,375,LTG,682066800000,MON,681462000000,IFR,SIO107_1991_1197,1991,Origin:NR,AP Approximate (to 500m),1357,46001456,0,0,1114671600000,0.23644753640380584,0.39129224424014875,0.21264266139009133,0.2770450333648183,0.31664896013638155,0.28786883013212294,0.37057407951038335,0.4048464454380443,0.39051522253124593,0.38797282657296744,1197,0.5243247282688129,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,1049184000000,1059634800000,SIO92,550,LTG,683535600000,MON,681289200000,IFR,SIO92_1991_1215,1991,Origin:NR,AP Approximate (to 500m),1376,46001466,0,0,1114671600000,0.41583993407184866,0.5024371530275655,0.4534354481940316,0.40866459125035054,0.465944550518132,0.41418691024611864,0.5046609283104058,0.4813215222696366,0.4991640847168835,0.5015330711478435,1215,0.5042370252706577,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,1049184000000,1059634800000,GER96,1400,LTG,686559600000,MON,681894000000,IFR,GER96_1991_1309,1991,Origin:NR,AP Approximate (to 500m),1479,46001434,0,0,1114671600000,0.34399623685337094,0.5101277119718766,0.3593302004584707,0.3981937397356449,0.3889686946939879,0.30459773011315194,0.5114110690626144,0.5156469227352627,0.5175552298740103,0.5030432441361653,1309,0.5443785504434161,"{""type"":""MultiPoint"",""coordinates"":[]}"
