system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000364,1086678000000,1086678000000,NIP92,315,LTG,1064214000000,MON,1061017200000,IFR,NIP92_2003_1402,2003,,Within 100 metres,1583,54033403,0,0,1114671600000,0.5701906400747283,0.5288576955772938,0.5719713671613414,0.5691198112856505,0.5960991580992193,0.565559114252552,0.5243544225699451,0.5848421451502143,0.5615993237327216,0.6110427386241623,1402,0.5788568505935087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,1086678000000,1086850800000,SLK51,9500,LTG,1057993200000,MON,1055919600000,IFR,SLK51_2003_1403,2003,,Within 100 metres,1584,54033408,0,0,1114671600000,0.33204066259678433,0.4203822338692556,0.41602547642528453,0.4030259359637123,0.4801875694241881,0.45914149846493263,0.47416743814037743,0.44906574327517057,0.42538671398026634,0.5180516438233176,1403,0.5099510795057387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,1086678000000,1086678000000,NIP68,70,LTG,1064214000000,MON,1058252400000,IFR,NIP68_2003_1407,2003,,Within 100 metres,1588,54033400,0,0,1114671600000,0.3760556514927376,0.42976091074018236,0.36258988462827296,0.42291745158072597,0.461472553271188,0.4932493167743825,0.4481192896149407,0.48218944398963764,0.4641792645731787,0.5288899591299613,1407,0.5553043111667488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,1086678000000,1086850800000,SLK55,16000,LTG,1057993200000,MON,1055919600000,IFR,SLK55_2003_1417,2003,,Within 100 metres,1599,54033410,0,0,1114671600000,0.4194789177887099,0.49667198768457,0.4698144444965482,0.44179617027117163,0.48600556278504675,0.5184772228881709,0.47579480828803,0.5100021582739342,0.5062345781209607,0.5304368978075028,1417,0.4600127108019804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,1086850800000,1087282800000,RED54,34311,LTG,1061017200000,MON,1055660400000,IFR,RED54_2003_1419,2003,,Within 10 metres,1601,54035623,0,0,1114671600000,0.15614292329379253,0.44749838511438755,0.32865230009032653,0.37158474754715326,0.3296085043116737,0.35584086967402967,0.37878948606268725,0.45127580190873096,0.3719006683369608,0.4540575472958589,1419,0.5402166600062037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370,1086678000000,1086678000000,RED90,60,LTG,1064905200000,MON,1061017200000,IFR,RED90_2003_1422,2003,,Within 100 metres,1604,54033387,0,0,1114671600000,0.301896082749347,0.4634970574287388,0.44933240515829675,0.3833818359480351,0.4065604485901314,0.44916747428961,0.43947233383585455,0.48014834146432467,0.4599239829783046,0.4631619061374321,1422,0.41717582832610794,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,1086850800000,1087282800000,RED68,92,LTG,1057906800000,MON,1056265200000,IFR,RED68_2003_1428,2003,,Within 10 metres,1615,54035718,0,0,1114671600000,0.30469975424027684,0.35537010823554144,0.3534707183833308,0.3491059377584639,0.356333990311111,0.3217664012709008,0.25649225425000804,0.38814685227492685,0.3861588010797749,0.3949804705092694,1428,0.46585272161440183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375,1086678000000,1086850800000,SLK70,3400,LTG,1057215600000,MON,1056438000000,IFR,SLK70_2003_1431,2003,,Within 100 metres,1618,54033391,0,0,1114671600000,0.28946496021729207,0.41168287215061805,0.41850281817086193,0.4016977719241654,0.38769048288322144,0.43657698990625826,0.43942642377097885,0.44692135083018153,0.41048229116422674,0.4219113425283291,1431,0.4409677678195655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,1086678000000,1086850800000,NIP81,550,LTG,1064214000000,MON,1060326000000,IFR,NIP81_2003_1437,2003,,Within 100 metres,1624,54033405,0,0,1114671600000,0.24793835196144975,0.43344351417059945,0.34353224571314284,0.3855217095611417,0.41148208305645745,0.44848730252474167,0.40004941205212036,0.4640811032780536,0.4220902862267766,0.504934552912396,1437,0.5263695434052168,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a,1086678000000,1086678000000,RED91,650,LTG,1064905200000,MON,1061017200000,IFR,RED91_2003_1438,2003,,Within 100 metres,1625,54033390,0,0,1114671600000,0.2857437925470796,0.4350428605284041,0.39286203735626535,0.42271311090705593,0.3870256498275669,0.3998907909940535,0.4377410800942537,0.46299754189760334,0.3768458493555792,0.46745081945633593,1438,0.5420501039666611,"{""type"":""MultiPoint"",""coordinates"":[]}"
